499,66,5,true
926,67,2,true
312,67,2,true
475,67,1,true
522,67,1,true
2233,68,1,true
2231,68,1,true
522,69,1,true
1506,69,1,true
1676,69,1,true
914,69,1,true
342,69,1,true
1678,69,1,true
3253,70,1,true
586,70,1,true
142,70,1,true
1702,70,1,true
360,71,1,true
522,71,1,true
301,71,1,true
1548,71,1,true
1704,72,1,true
1676,72,1,true
1706,72,1,true
1665,72,1,true
2566,73,2,true
1059,73,2,true
926,73,4,true
3770,73,2,true
522,73,2,true
926,73,4,true
1715,74,4,true
522,74,4,true
3443,74,1,true
181,74,1,true
926,75,1,true
450,75,1,true
1710,75,1,true
280,75,1,true
916,75,1,true
1310,76,1,true
1232,76,1,true
926,76,1,true
1222,76,1,true
1321,76,1,true
1507,77,1,true
522,77,1,true
1388,77,1,true
926,77,1,true
1536,77,1,true
1642,77,1,true
926,78,1,true
488,78,1,true
380,78,1,true
303,78,1,true
1059,79,1,true
1507,79,1,true
880,79,1,true
303,79,1,true
1551,79,1,true
879,79,1,true
1192,80,1,true
1189,80,1,true
805,81,1,true
522,81,1,true
926,81,1,true
341,81,1,true
158,81,1,true
988,82,1,true
1297,82,1,true
1666,83,1,true
1676,83,1,true
1663,83,1,true
1665,83,1,true
617,84,1,true
1059,84,1,true
3779,84,1,true
618,84,1,true
522,84,1,true
3778,84,1,true
429,85,1,true
3757,85,1,true
290,85,1,true
3761,85,1,true
25,86,1,true
1676,86,1,true
926,86,2,true
109,86,2,true
1665,86,2,true
493,87,2,true
297,87,1,true
1305,88,1,true
3757,88,1,true
1308,88,1,true
3761,88,1,true
926,88,1,true
1118,89,1,true
62,89,1,true
1702,89,1,true
154,89,1,true
835,90,1,true
522,90,1,true
92,90,1,true
1506,90,1,true
1058,90,1,true
825,91,1,true
3757,91,1,true
1549,91,1,true
3761,91,1,true
926,91,1,true
1722,92,1,true
522,92,1,true
1678,92,1,true
1665,92,1,true
1531,93,1,true
1534,93,1,true
522,93,1,true
342,94,1,true
1219,94,1,true
522,94,1,true
3064,94,1,true
914,94,1,true
1291,95,1,true
3757,95,1,true
1300,95,1,true
303,95,1,true
3761,95,1,true
1309,96,2,true
1642,96,2,true
416,96,2,true
1320,96,2,true
1372,96,2,true
1405,97,2,true
522,97,2,true
1551,97,1,true
1642,97,1,true
918,98,1,true
522,98,1,true
1676,98,1,true
918,98,1,true
914,98,1,true
1665,98,1,true
3927,99,1,true
3920,99,1,true
1388,99,1,true
3932,99,1,true
1642,99,1,true
785,100,2,true
790,100,1,true
1207,100,1,true
282,101,1,true
1320,101,1,true
926,101,1,true
1059,101,1,true
491,101,1,true
1309,101,1,true
522,101,2,true
379,102,2,true
1310,102,2,true
522,102,2,true
926,102,2,true
11,102,2,true
1321,102,2,true
914,103,2,true
216,103,2,true
342,103,1,true
522,103,1,true
303,103,1,true
1499,105,1,true
1676,105,1,true
1503,105,1,true
1665,105,1,true
926,106,1,true
1321,106,1,true
1645,106,1,true
1310,106,1,true
1473,106,1,true
3408,107,1,true
1676,107,1,true
1176,107,1,true
1665,107,1,true
199,108,1,true
926,108,1,true
1070,108,1,true
130,108,1,true
984,109,1,true
41,109,1,true
981,109,1,true
335,109,1,true
522,110,1,true
1310,110,1,true
826,110,1,true
92,110,1,true
1321,110,1,true
1507,110,1,true
3757,111,1,true
1009,111,1,true
3761,111,1,true
1008,111,1,true
1269,112,1,true
1059,112,1,true
3761,112,1,true
1291,112,1,true
522,112,1,true
3757,112,1,true
1215,113,1,true
3443,113,1,true
259,114,1,true
522,114,1,true
480,114,1,true
914,114,1,true
2921,115,1,true
1648,115,1,true
838,115,1,true
274,116,1,true
528,116,1,true
332,116,1,true
1642,116,1,true
926,117,1,true
818,117,1,true
522,117,1,true
853,117,1,true
303,117,1,true
92,117,1,true
1103,118,1,true
522,118,1,true
3443,118,1,true
1332,118,1,true
1184,119,1,true
525,119,1,true
1213,119,1,true
3920,120,1,true
1263,120,1,true
3891,120,1,true
1642,120,1,true
926,121,2,true
498,121,2,true
1059,121,2,true
740,121,1,true
522,121,1,true
1199,122,1,true
1200,122,1,true
1676,123,1,true
43,123,1,true
832,123,1,true
522,123,1,true
826,123,1,true
1665,123,1,true
914,123,1,true
229,123,1,true
68,124,1,true
522,124,1,true
1059,124,1,true
926,124,1,true
64,124,1,true
92,124,1,true
36,124,1,true
181,125,1,true
926,125,1,true
181,125,1,true
926,125,1,true
926,126,1,true
81,126,1,true
303,126,1,true
252,126,1,true
192,127,1,true
342,127,1,true
325,127,1,true
914,127,1,true
2239,128,1,true
1136,128,1,true
2240,128,1,true
926,128,1,true
1666,128,1,true
926,129,1,true
775,129,1,true
1320,129,1,true
1059,129,1,true
396,129,1,true
1309,129,1,true
522,129,2,true
1710,130,2,true
2329,130,2,true
916,130,1,true
1855,130,1,true
1648,131,1,true
1059,131,1,true
522,131,1,true
1548,131,1,true
36,131,1,true
522,132,1,true
1716,132,1,true
92,132,1,true
1714,132,1,true
722,133,1,true
1310,133,1,true
522,133,1,true
1035,133,1,true
1321,133,1,true
926,133,2,true
2545,134,2,true
1388,134,2,true
512,134,1,true
1642,134,1,true
1310,135,1,true
1554,135,1,true
1321,135,1,true
303,135,1,true
1506,135,1,true
126,136,1,true
710,136,1,true
522,136,1,true
926,137,1,true
582,137,1,true
1320,137,1,true
1059,137,1,true
592,137,1,true
1309,137,1,true
522,137,1,true
138,138,1,true
265,138,1,true
6,139,1,true
767,139,1,true
522,140,1,true
1713,140,1,true
92,140,1,true
1715,140,1,true
1058,141,1,true
3778,141,1,true
522,141,3,true
906,141,1,true
3779,141,1,true
374,142,1,true
1321,142,1,true
926,142,1,true
210,142,1,true
1310,142,1,true
1206,143,1,true
1207,143,1,true
1334,144,1,true
1676,144,1,true
403,144,1,true
1678,144,1,true
533,145,1,true
1310,145,1,true
522,145,1,true
320,145,1,true
1321,145,1,true
139,146,1,true
478,146,1,true
1052,146,1,true
2870,147,1,true
1507,147,1,true
1059,147,1,true
2800,147,1,true
1551,147,1,true
1647,147,1,true
303,147,1,true
926,148,2,true
1005,148,2,true
1003,148,1,true
274,149,1,true
1642,149,1,true
522,149,1,true
1310,149,1,true
1396,149,1,true
1388,149,1,true
1321,149,1,true
1229,150,1,true
1309,150,1,true
926,150,1,true
1178,150,1,true
1320,150,1,true
3935,151,1,true
1394,151,1,true
3937,151,1,true
303,151,1,true
1212,152,1,true
1310,152,1,true
926,152,1,true
1438,152,1,true
1321,152,1,true
60,153,1,true
1310,153,1,true
522,153,2,true
816,153,1,true
1321,153,1,true
926,153,1,true
3241,154,1,true
522,154,1,true
1699,154,1,true
3291,154,1,true
926,155,1,true
864,155,1,true
1321,155,1,true
301,155,1,true
1310,155,1,true
847,156,1,true
92,156,1,true
926,156,2,true
844,156,2,true
1112,157,2,true
522,157,2,true
3412,157,1,true
1702,157,1,true
926,158,2,true
1140,158,2,true
1139,158,1,true
522,158,1,true
852,159,1,true
1507,159,1,true
826,159,1,true
314,159,1,true
522,160,1,true
1747,160,1,true
1352,160,1,true
1473,161,1,true
1310,161,1,true
307,161,1,true
1321,161,1,true
926,161,1,true
2566,162,2,true
1059,162,2,true
926,162,4,true
3770,162,2,true
522,162,2,true
926,162,4,true
274,163,4,true
1320,163,4,true
926,163,4,true
230,163,1,true
1642,163,1,true
1309,163,1,true
594,164,1,true
839,164,1,true
364,164,1,true
843,164,1,true
1219,165,1,true
1676,165,1,true
1361,165,1,true
1665,165,1,true
780,166,1,true
1059,166,1,true
1507,166,1,true
303,166,1,true
1551,166,1,true
779,166,1,true
1251,167,1,true
58,167,1,true
522,167,1,true
763,168,1,true
839,168,1,true
926,168,1,true
760,168,1,true
843,168,1,true
902,169,1,true
911,169,1,true
903,169,1,true
911,169,2,true
942,170,2,true
3800,170,1,true
949,170,1,true
505,171,1,true
1192,171,1,true
1647,171,1,true
921,172,1,true
522,172,1,true
1676,172,1,true
921,172,1,true
914,172,1,true
1665,172,1,true
1424,173,1,true
1394,173,1,true
3761,173,2,true
926,173,2,true
3973,173,1,true
303,173,1,true
1642,173,1,true
3757,173,2,true
522,173,2,true
889,174,2,true
522,174,2,true
853,174,1,true
1548,174,1,true
2962,175,1,true
522,175,1,true
4063,175,1,true
2915,175,1,true
835,176,1,true
1466,176,1,true
896,176,1,true
847,177,1,true
1405,177,1,true
848,177,1,true
1642,177,1,true
853,178,1,true
1507,178,1,true
826,178,1,true
849,178,1,true
1672,179,1,true
916,179,1,true
1676,179,1,true
1173,179,1,true
714,180,1,true
714,180,1,true
1642,180,1,true
1676,180,1,true
916,180,1,true
1408,180,1,true
926,180,1,true
1408,180,1,true
14,180,1,true
1678,180,1,true
632,181,1,true
1320,181,1,true
1059,181,1,true
630,181,1,true
1309,181,1,true
522,181,1,true
1059,182,1,true
522,182,1,true
836,182,1,true
926,182,1,true
92,182,1,true
36,182,1,true
428,182,1,true
1642,183,1,true
571,183,1,true
1676,183,1,true
926,183,1,true
1410,183,1,true
916,183,1,true
1678,183,1,true
3343,184,1,true
401,184,1,true
156,184,1,true
1170,184,1,true
392,185,1,true
522,185,1,true
393,185,1,true
914,185,1,true
162,186,1,true
1310,186,1,true
456,186,1,true
1321,186,1,true
926,186,1,true
3727,187,1,true
2330,187,1,true
2297,187,1,true
3734,187,1,true
216,188,1,true
1676,188,1,true
303,188,1,true
342,188,1,true
1665,188,1,true
605,189,1,true
1320,189,1,true
926,189,1,true
1059,189,1,true
632,189,1,true
1309,189,1,true
522,189,2,true
1498,190,2,true
1676,190,2,true
1502,190,1,true
1665,190,1,true
1191,191,1,true
1189,191,1,true
1855,192,1,true
829,192,1,true
1700,192,1,true
2328,192,1,true
358,193,1,true
522,193,1,true
170,193,1,true
1193,194,1,true
1676,194,1,true
926,194,2,true
351,194,2,true
1665,194,2,true
926,195,2,true
578,195,2,true
1320,195,2,true
1059,195,2,true
592,195,1,true
1309,195,1,true
522,195,1,true
203,196,1,true
554,196,1,true
1508,196,1,true
839,197,1,true
432,197,1,true
926,197,2,true
843,197,2,true
176,197,2,true
467,198,2,true
1642,198,2,true
1676,198,2,true
926,198,1,true
1402,198,1,true
1665,198,1,true
914,198,1,true
903,199,1,true
1324,199,1,true
906,199,1,true
1082,199,1,true
530,200,1,true
52,200,1,true
926,200,1,true
424,200,1,true
1701,200,1,true
181,202,1,true
522,202,1,true
926,202,1,true
21,202,1,true
47,203,1,true
494,203,1,true
38,204,1,true
1676,204,1,true
275,204,1,true
1665,204,1,true
168,205,1,true
522,205,1,true
92,205,1,true
130,205,1,true
926,205,1,true
3284,206,1,true
460,206,1,true
1117,206,1,true
1887,206,1,true
1702,206,1,true
544,207,1,true
488,207,1,true
303,208,1,true
522,208,1,true
904,208,1,true
926,208,1,true
522,209,1,true
859,209,1,true
554,209,1,true
876,209,1,true
926,210,1,true
15,210,1,true
1320,210,1,true
781,210,1,true
1309,210,1,true
522,210,1,true
322,211,1,true
1405,211,1,true
1048,211,1,true
1551,211,1,true
926,212,2,true
968,212,2,true
1059,212,2,true
969,212,1,true
522,212,1,true
722,213,1,true
1059,213,1,true
522,213,1,true
926,213,1,true
1035,213,1,true
36,213,1,true
728,214,1,true
1358,214,1,true
522,215,1,true
976,215,1,true
926,215,1,true
92,215,1,true
135,215,1,true
474,216,1,true
1145,216,1,true
926,216,1,true
665,216,1,true
1700,216,1,true
4275,217,1,true
1310,217,1,true
522,217,1,true
1982,217,1,true
1321,217,1,true
1721,218,1,true
1676,218,1,true
1698,218,1,true
1665,218,1,true
983,219,1,true
983,219,1,true
41,219,1,true
982,219,1,true
926,219,1,true
982,219,1,true
335,219,1,true
1071,220,2,true
1089,220,1,true
522,220,1,true
561,221,2,true
522,221,2,true
63,221,2,true
1954,222,2,true
1857,222,2,true
1966,222,1,true
1939,222,1,true
522,223,N,true
1053,223,N,true
3657,223,1,true
1469,223,N,true
2232,224,N,true
522,224,N,true
678,224,N,true
1498,224,1,true
4063,224,1,true
1310,225,1,true
1542,225,1,true
926,225,1,true
1321,225,1,true
1506,225,1,true
926,226,1,true
3770,226,1,true
1321,226,1,true
2566,226,1,true
1310,226,1,true
1714,227,1,true
914,227,1,true
1193,227,1,true
1681,227,1,true
255,228,1,true
1642,228,1,true
1404,228,1,true
1123,229,1,true
3604,229,1,true
1665,229,1,true
3604,229,1,true
1661,230,1,true
1309,230,1,true
522,230,1,true
926,230,3,true
1329,230,3,true
1320,230,3,true
1059,230,3,true
764,232,1,true
3801,232,1,true
759,232,1,true
3800,232,1,true
1346,233,1,true
826,233,1,true
1676,233,1,true
1348,233,1,true
1665,233,1,true
914,233,1,true
926,234,2,true
575,234,2,true
1059,234,2,true
800,234,1,true
522,234,1,true
1180,235,1,true
1645,235,1,true
525,235,1,true
179,236,1,true
1107,236,1,true
926,236,1,true
45,236,1,true
1702,236,1,true
1670,237,1,true
914,237,1,true
3347,237,1,true
1691,237,1,true
1520,238,1,true
1320,238,2,true
1059,238,2,true
1512,238,1,true
1309,238,2,true
522,238,2,true
461,239,2,true
78,239,2,true
3443,239,1,true
149,239,1,true
1644,239,1,true
335,241,1,true
522,241,1,true
251,241,1,true
1689,241,1,true
2047,242,1,true
1059,242,1,true
1507,242,1,true
36,242,1,true
527,243,1,true
3757,243,1,true
722,243,1,true
3761,243,1,true
502,244,1,true
3,244,1,true
522,244,1,true
385,245,1,true
1388,245,1,true
522,245,1,true
926,245,1,true
493,245,1,true
1642,245,1,true
299,246,1,true
522,246,2,true
1676,246,2,true
826,246,1,true
914,246,1,true
1665,246,1,true
1092,247,2,true
926,247,3,true
1335,247,3,true
202,247,3,true
1309,248,3,true
7,248,3,true
1320,248,1,true
65,248,1,true
2237,249,1,true
391,249,1,true
2239,249,1,true
1366,250,1,true
522,250,1,true
3923,250,1,true
336,251,1,true
380,251,1,true
522,251,1,true
1537,252,1,true
1310,252,1,true
1507,252,1,true
303,252,1,true
1321,252,1,true
926,253,1,true
1209,253,1,true
1320,253,1,true
1233,253,1,true
1309,253,1,true
1917,254,1,true
478,254,1,true
1796,254,1,true
1905,254,1,true
97,254,1,true
1052,254,1,true
926,255,1,true
1004,255,1,true
1320,255,1,true
1059,255,1,true
1006,255,1,true
1309,255,1,true
522,255,1,true
1533,256,1,true
1388,256,1,true
522,256,1,true
926,256,1,true
570,256,1,true
1642,256,1,true
1207,257,1,true
3770,257,1,true
1439,257,1,true
2566,257,1,true
1550,258,1,true
832,258,1,true
127,258,1,true
826,258,1,true
1279,259,1,true
3761,259,1,true
1059,259,1,true
1289,259,1,true
3757,259,1,true
522,259,1,true
2063,260,1,true
1136,260,1,true
2004,260,1,true
1666,260,1,true
1718,261,1,true
835,261,1,true
1676,261,1,true
916,261,1,true
1687,261,1,true
833,261,1,true
1678,261,1,true
1542,262,1,true
1421,262,1,true
1414,262,1,true
1530,262,1,true
1485,263,1,true
1676,263,1,true
926,263,2,true
1487,263,2,true
1665,263,2,true
2438,264,2,true
1117,264,2,true
2449,264,1,true
1702,264,1,true
829,265,1,true
1388,265,1,true
94,265,1,true
94,265,1,true
1642,265,1,true
1242,266,1,true
522,266,1,true
1206,266,2,true
1398,267,2,true
1401,267,1,true
522,267,1,true
4264,268,1,true
824,268,1,true
1059,268,1,true
709,268,1,true
1732,268,1,true
3694,269,1,true
1237,269,1,true
1239,269,1,true
1207,269,1,true
1730,270,1,true
915,270,1,true
1726,270,1,true
1310,271,1,true
1543,271,1,true
1321,271,1,true
1506,271,1,true
1388,272,1,true
522,272,1,true
1508,272,1,true
926,272,1,true
1554,272,1,true
1642,272,1,true
853,273,1,true
856,273,1,true
1486,274,1,true
1676,274,1,true
926,274,2,true
1487,274,2,true
1665,274,2,true
1192,275,2,true
926,275,1,true
158,275,1,true
215,275,1,true
926,276,1,true
556,276,1,true
1321,276,1,true
1059,276,1,true
452,276,1,true
1310,276,1,true
522,276,1,true
1714,277,1,true
1676,277,1,true
1664,277,1,true
1665,277,1,true
1207,278,1,true
1676,278,1,true
1178,278,1,true
1665,278,1,true
433,279,1,true
522,279,1,true
1648,279,1,true
1508,281,1,true
833,281,1,true
838,281,1,true
1506,281,1,true
2454,282,1,true
522,282,1,true
2469,282,1,true
1494,282,1,true
64,283,1,true
3757,283,1,true
522,283,1,true
860,283,1,true
3761,283,1,true
289,284,1,true
522,284,1,true
1059,284,1,true
298,284,1,true
36,284,1,true
919,284,1,true
356,285,1,true
833,285,1,true
860,285,1,true
1506,285,1,true
1642,286,1,true
693,286,1,true
1676,286,1,true
926,286,1,true
1396,286,1,true
916,286,1,true
1678,286,1,true
1742,287,1,true
303,287,4,true
234,287,4,true
4840,288,4,true
2060,288,1,true
299,288,1,true
2330,289,1,true
522,289,1,true
2297,289,1,true
1524,289,1,true
1520,290,1,true
1642,290,1,true
1676,290,1,true
916,290,1,true
1419,290,1,true
1678,290,1,true
926,291,1,true
1283,291,1,true
1320,291,1,true
1286,291,1,true
1309,291,1,true
1380,292,1,true
1642,292,1,true
926,292,4,true
1390,292,4,true
1421,292,4,true
1239,293,4,true
914,293,4,true
1237,293,1,true
1161,293,1,true
1059,294,1,true
58,294,1,true
36,294,1,true
83,294,1,true
1310,295,1,true
1233,295,1,true
926,295,1,true
1321,295,1,true
1224,295,1,true
1369,296,1,true
926,296,2,true
1408,296,1,true
92,296,1,true
277,297,1,true
285,297,1,true
12,298,1,true
522,298,1,true
363,298,1,true
1719,299,1,true
1676,299,1,true
1697,299,1,true
1665,299,1,true
3263,300,1,true
1309,300,1,true
1320,300,1,true
1140,300,1,true
1690,301,1,true
522,301,1,true
1681,301,1,true
926,301,2,true
926,302,2,true
230,302,2,true
1320,302,2,true
749,302,1,true
1309,302,1,true
926,303,1,true
21,303,1,true
522,303,1,true
92,303,1,true
243,303,1,true
303,303,1,true
537,304,1,true
839,304,1,true
1828,304,1,true
843,304,1,true
1415,305,1,true
1506,305,1,true
1388,305,1,true
1175,306,1,true
522,306,1,true
1174,306,1,true
914,306,1,true
616,307,1,true
1507,307,1,true
1059,307,1,true
623,307,1,true
1551,307,1,true
303,307,1,true
2232,308,1,true
2220,308,1,true
2330,308,1,true
2219,308,1,true
2469,308,1,true
1207,309,1,true
1665,309,1,true
926,309,1,true
1178,309,1,true
1678,309,1,true
1136,310,1,true
1134,310,1,true
4394,311,1,true
522,311,1,true
4775,311,1,true
914,311,1,true
522,313,1,true
1310,313,1,true
407,313,1,true
1321,313,1,true
1551,313,1,true
1738,314,1,true
293,314,1,true
522,314,1,true
483,315,1,true
1144,315,1,true
248,315,1,true
1700,315,1,true
1855,316,1,true
2327,316,1,true
2459,316,1,true
1700,316,1,true
417,317,1,true
827,317,1,true
1552,317,1,true
799,318,1,true
839,318,1,true
717,318,1,true
843,318,1,true
3345,319,1,true
1648,319,1,true
1160,319,1,true
830,320,1,true
1507,320,1,true
826,320,1,true
216,320,1,true
1310,321,1,true
3956,321,1,true
1321,321,1,true
3932,321,1,true
822,322,1,true
1059,322,1,true
374,322,1,true
92,322,1,true
303,322,1,true
1433,323,1,true
522,323,1,true
1388,323,1,true
1642,323,1,true
1372,323,1,true
1457,324,1,true
522,324,1,true
1448,324,1,true
896,325,1,true
1059,325,1,true
522,325,1,true
1073,325,1,true
36,325,1,true
1307,326,1,true
1406,326,1,true
1306,326,1,true
1421,326,1,true
809,328,1,true
178,328,1,true
29,328,1,true
914,328,1,true
1739,329,1,true
522,329,1,true
191,329,1,true
945,330,1,true
949,330,1,true
522,331,1,true
3278,331,1,true
3412,331,1,true
1969,331,1,true
721,332,1,true
1548,332,1,true
926,332,2,true
1035,332,2,true
325,333,2,true
914,333,1,true
1550,333,1,true
3702,334,1,true
1113,334,1,true
1702,334,1,true
1813,334,1,true
3329,335,1,true
1178,335,1,true
1496,335,1,true
109,336,1,true
1160,336,1,true
1506,336,1,true
209,337,1,true
406,337,1,true
926,338,1,true
995,338,1,true
1059,338,1,true
1320,338,1,true
993,338,1,true
522,338,1,true
1309,338,1,true
873,339,1,true
92,339,1,true
191,339,1,true
597,340,1,true
1309,340,1,true
599,340,1,true
1320,340,1,true
926,340,1,true
1358,341,1,true
839,341,1,true
926,341,1,true
843,341,1,true
1356,341,1,true
83,342,1,true
1335,342,1,true
838,343,1,true
1388,343,1,true
869,343,1,true
1642,343,1,true
224,344,1,true
1423,344,1,true
565,344,1,true
1642,344,1,true
1470,345,1,true
1059,345,1,true
1320,345,1,true
926,345,1,true
1648,345,1,true
522,345,2,true
1309,345,2,true
1139,346,2,true
3761,346,2,true
926,346,2,true
1132,346,1,true
3757,346,1,true
767,347,1,true
3801,347,1,true
756,347,1,true
3800,347,1,true
839,348,1,true
2893,348,1,true
843,348,1,true
2889,348,1,true
1678,349,1,true
914,349,1,true
351,349,1,true
1689,349,1,true
753,350,1,true
1642,350,1,true
1676,350,1,true
1378,350,1,true
1678,350,1,true
3932,351,1,true
1320,351,1,true
3951,351,1,true
1309,351,1,true
3920,352,1,true
2469,352,1,true
2464,352,1,true
1642,352,1,true
1673,353,1,true
1676,353,1,true
1668,353,1,true
1665,353,1,true
1388,354,1,true
1394,354,n,true
1320,354,2n,true
926,354,2n,true
4086,354,1,true
1642,354,(n+1),true
303,354,n,true
1309,354,2n,true
1502,355,2n,true
65,355,1,true
153,355,1,true
1663,356,1,true
522,356,3,true
926,356,2,true
805,356,2,true
914,356,2,true
657,357,2,true
522,357,2,true
926,357,1,true
643,357,1,true
914,357,1,true
1739,358,1,true
1506,358,1,true
1548,358,1,true
1662,359,1,true
1661,359,1,true
462,360,1,true
420,360,1,true
914,360,1,true
2522,361,1,true
522,361,1,true
2534,361,1,true
900,361,1,true
926,362,1,true
873,362,1,true
1507,362,1,true
826,362,1,true
263,362,1,true
1310,363,1,true
1540,363,1,true
1321,363,1,true
543,363,1,true
1270,364,1,true
1059,364,1,true
1320,364,1,true
1277,364,1,true
158,364,1,true
522,364,1,true
1309,364,1,true
333,365,1,true
926,365,1,true
266,365,1,true
1506,365,1,true
176,366,1,true
926,366,3,true
111,366,1,true
522,366,1,true
3581,367,1,true
914,367,1,true
1161,367,1,true
926,368,1,true
18,368,1,true
766,368,1,true
522,368,1,true
612,369,1,true
1059,369,1,true
1507,369,1,true
622,369,1,true
1551,369,1,true
303,369,1,true
1309,370,1,true
1130,370,1,true
926,370,1,true
1320,370,1,true
1129,370,1,true
45,371,1,true
1676,371,1,true
926,371,2,true
474,371,2,true
1665,371,2,true
943,372,2,true
938,372,1,true
522,372,1,true
1400,373,1,true
838,373,1,true
926,373,1,true
1296,373,1,true
1642,373,1,true
926,374,1,true
1000,374,1,true
1059,374,1,true
1320,374,1,true
987,374,1,true
522,374,1,true
1309,374,1,true
579,375,1,true
1283,375,1,true
1486,376,1,true
522,376,1,true
1493,376,1,true
914,376,1,true
3343,377,1,true
1676,377,1,true
1173,377,1,true
1678,377,1,true
630,378,1,true
