558	612+1551+303
559	1268+522+3757
560	522+1160+384
561	92+4079
562	1642+2010
563	368+270+522
564	826+499
565	926+715+1506
566	641+916
567	256+752
568	554+980
569	2023+1699
570	198+914
571	926+1158+1702
572	926+503+1702
573	1321+1548
574	1275+1309
575	1259+1309+522
576	926+1421+916+1678
577	75+1506
578	186
579	926+711+916+1678
580	2438+914
581	303+983
582	843+3801
583	1861+1702
584	1121+1321+926
585	1062+36
586	2456+1665
587	3761+905
588	3779+1647+838
589	132+3757+522
590	926+1321+1224
591	1436+522
592	92+1035
593	92+1174
594	926+835+1548
595	1164+1699
596	926+1538
597	1126+916
598	796+843
599	1433+1548
600	545+1320+926
601	1320+1747
602	551+36
604	3604+1702
605	926+511
606	1020+1702
607	1740+522
608	926+1527+1320
609	4393
610	926+1174+1321
611	1459
612	211+1320+926
613	1141+1507
614	1024+1702
615	303+227
616	826+3831
617	149+914+1665
618	303+976
619	892+853
620	846+1716
621	428
622	1521+1642
623	3343+926+1332
624	926+376+1678+916
625	916+70+1700
626	329+522+303
627	157+1321+926
628	92+1680
629	926+39+1321
630	2729+303+1551
631	926+914+1175
632	303+328
633	620+1309+303
634	926+951+522
635	44+522
636	303+1437
637	522+303+1551+959
638	291+3779
639	37+303
640	1275+3778
641	926+1000
642	826+465
643	794+522
644	914+1665
645	366+830
646	499
647	916+1678+4376
648	1893+1666
649	1110+914
650	522+1140
651	1642+1665
652	3779+1647+876
653	1537+3757
654	2230+1642
655	1241
656	926+833+389
657	1408+303+926
658	1731+916
659	926+89
660	174+3761+926
661	361+926+361+1678+914
662	1002
663	914
664	1381+1309
665	947+941+522
666	1028+1702
667	926+1533+1642
668	92+181
669	223+914
670	916+1113
671	914+4063
672	36+1253
673	2256+3727
674	2065+4080
675	789+1207
676	926+410
677	926+746+843
678	386+1045+926
679	3618
680	1284+1309
681	1506+3149+92
682	1314+3779
683	738+522
684	826+145
685	998+1309
686	4101
687	926+179+1699
688	926+435
689	292+522
690	1216+1727
691	617+303+1309
692	922
693	859
694	656+916
695	96+916
696	3935+1309
697	704+303+92+3757
698	458+1320
699	1115+1548
700	195+1309+522
701	870+1665
702	580+1309
703	37+92+36
704	926+151+1665
705	1665+914+921
706	457+1321+926
707	1725+914
708	3412+1320
709	92+36+4275
710	926+66+1642
711	1074+906+926
712	368+522
713	1071+975+926
714	1334+914
715	916+1388+1678
716	1643+522
717	371+522
718	1377+1678+916+926
719	1039+303
720	926+530+1703
721	1507+3761+926
722	926+1191+1665
723	915+1733
724	2510
725	575+916
726	2232+2220
727	53+1702
729	916+1117
730	2341+926+843
731	916+1678+1682
732	1433+1642
733	1321+1646
734	2329+480
735	602+1320+926
736	926+677+1665
737	625+303+1551
738	97+414+1052
739	1715+914
740	2255+522
741	3185+97+1052+208
742	926+668+1665
744	371+522+914
745	659+916
746	91+1702
747	522+25
748	1651
749	973+4063
750	1064+1071
751	1273+1309
752	1174+1160
753	926+1320+1176
754	1173+1544
755	1659+303+522
757	860+303
758	833+479
759	1027+1702
760	46+1642
761	926+92+1506+846
762	926+144+92+36
763	4276+86+3757+522
764	92+1505+835
765	3932+1320+926
766	1321+1543
767	1664+92
768	1208
769	1699+1665
770	693+1321+926
771	1154+1474
772	4275+3065+36
773	826+479
774	2256+1702
775	690+1310
776	496+3761+926
777	1552+1462
779	617+303+1551
780	926+1335+1309
781	1301+3761+303
782	1552+1678
783	307+1309
784	899+1551
785	1498+914
786	698+92+36+303
787	926+1194+1665
788	3799+3278+1702
789	1457+303+36
790	1365+1666+914
791	3228+1699
792	3924+3779
793	1714+914
794	926+1355+843
795	926+1327+1320+1059
796	2459+1226
797	80+914
798	926+516+1702
799	737+522
800	439+303
801	826+557
802	926+259+843
803	3694+1206
804	109+522
805	578+1309+522
806	926+1700+1665
807	1376
808	916+1685
809	914+828
810	1308+1665
811	1431+1551
812	1505+92
813	926+1665+1673
814	1428+1309
815	566+1320+926
816	590+1702
817	926+458+1321
818	1280
819	1435
820	931+914
821	1389+1307
822	1330+1207
823	926+842+1665
824	1651+1320+926
825	916+637
826	1346+353
827	20+1642
828	926+301+92
829	189+3779
830	1397+543
831	1548+273
832	926+843+748
833	1995+92+303
834	1144+916
835	3198+2534
836	244
837	1529
838	914+1665
839	1192
840	384+1642
841	926+1321+1476
842	1740+3779
843	826+1321
844	926+1321+255
845	12+1320+926
846	916+1127
847	1246+914
848	379+303
849	926+1532
850	1225+1321+926
851	249+1702
852	469
853	138
854	303+916+133
855	485+522
856	548+3779
857	397+303
858	1320+4279
859	843+720
860	478+1665
861	1265+1320+926
862	1645+525
863	926+1665+193
864	3443+1681
865	1019+1702
866	178+4065
867	888+1346
868	661+916
869	556+1321
870	1486+1665
871	926+744+843
873	1660
874	1193+1691
875	1395
876	914+1174
877	1255+1309+522
878	965+916
879	462+914
880	914+1678
881	2511+4069
882	833+465
883	752+489
884	916+26
885	3831+914+1665
886	205+522
887	3385+1321
888	926+1181+1665
889	926+509+522
890	256+751
891	3347+1692
892	24+838
893	216
894	296+1320+926
895	340+303
897	92+1721
898	1232+1309
899	926+1723+916
900	557+1642
901	3163+3149
902	926+892+1642
903	660+916
904	1045+926
905	1437+303+926
906	1507+303+1320
907	525+1321+926
908	3796
909	926+1482+1665
910	926+817+335
911	926+192+1665
912	926+1452+1642
913	1037+1665
914	997+522+3778
915	826+116
916	419
917	1095+303
918	561
919	1677+1665
920	436+1168+522
921	926+1665+384
922	1522+1642
923	696+1551
924	92+1718
925	1104+3779
926	926+996
927	759+3800
928	2054+1642
929	926+663+1702
930	916+262
931	3189+522+1093
932	801+522
933	726+303+916
934	734+843
935	922+927+914+1665
936	1092+522
937	4069+1642
938	523+522
939	847+92+1309
940	1367+303+1321
941	1548+480
942	758+3800
943	246+3779
944	891+1346
945	104+250
946	1184+1665
947	916+653
948	926+92+485
949	926+1320+1665
950	833+1087
951	1287+3757+522
952	689+926
953	843+287
954	926+133+1665
955	914+1665
956	92+303
957	1754+97+1052
958	3524
959	725+303+522
960	926+377+1665
961	916+604
962	756
963	49+826
964	506
965	1282+158+1309+522
966	1421+1309
967	926+914+1119+1665
968	3931+1642+303+1310+1309
969	1404+1388
970	1445+1309+522
971	552+1310+522+303
972	1100+321
973	1177
974	628+522+1309
975	1437
977	1742+522
978	554+457
979	914+1666
980	92+36+1338
981	1421+1678+916+522+1309
982	2943+1642+522
983	3954
984	926+92+1331
985	736+522
986	1671+914
987	426+1333
988	1041+1321
989	454+1548
990	1471+1310
991	1665+914+1407
994	522+303+421
995	662+916
996	522+25
997	1682
998	916+3935+1678
999	926+1551+897
1000	926+897+1548
1001	914+4364
1002	522+241
1003	694+1310
1005	722+92+36+926
1006	926+773+916
1007	1548+2293
1008	1437+303+3779
1009	1519+340
1010	926+1489+1665
1011	372+916
1012	926+318+843
1013	926+1447
1014	1969+914
1015	926+496+1665
1016	237+3779
1017	1785+1702
1018	4063+2469
1019	1382+528
1020	3779+1508
1021	689+1321+926
1022	3956
1023	1970+1702
1024	1665+342
1025	554+853
1026	926+529+1321
1027	1183
1028	2451+1665
1029	563+522
1030	302
1031	926+1109+914+1665
1032	1666+411
1033	3761+1982
1034	508
1035	914+167+1665
1036	926+522+174
1037	6+3800
1038	624+303+1551
1039	818+914
1040	926+1222+1320
1041	721+972
1042	826+1511
1043	926+1321+708
1044	861
1045	926+199+303
1046	1357
1047	566+1309+1642
1048	522+1059
1049	764+3800
1050	1391
1051	926+666+1700
1052	1310+914
1053	886+1309+522
1054	1709+1665
1055	1646+3779
1056	2+522+303
1057	2454+1665
1058	18
1059	926+1045+1320
1060	926+1441+1309
1061	225+303
1062	507+522+3757
1063	1315+3779
1064	1066+1350
1065	171+522+1309
1066	926+1455+1642
1067	559+1309+522
1068	119+1700
1069	370+92
1070	3585
1071	501+1320+926
1072	885+1309+522
1073	926+1249
1074	377+1642
1075	936+1309+522
1076	522+1098
1077	1059
1079	1860+1702
1080	926+1321+375
1081	303+807
1082	600+916
1083	769
1084	926+1509+158
1085	3977
1086	1199+1207
1087	1320+1508
1088	1375+1548
1089	1551+1365
1090	1505+303+1321
1091	1665+914+442
1092	1508+1551
1093	634
1094	835+847
1095	333+303
1096	3761+1140+926
1097	926+130+92
1098	647+916
1099	916+1684
1100	36+1544
1101	209
1102	1176+1041
1103	916+1411
1104	792+1207
1105	137
1106	3749+1321+926
1107	926+1321+1545
1109	4074+926+1321
1110	1257+1309+522
1111	1310+914
1112	1702+1150
1113	131+522
1114	727+303+916
1115	926+985+1642
1116	793+443
1117	3349
1118	92+830
1119	1520+1642
1120	1321+1388
1121	926+670+1702
1122	926+1143+1665
1123	3347+1694
1124	1328+522
1125	1665+914+1710+826
1126	955+1551+303+522
1127	762+1309+1653+522
1128	444+303+522
1129	926+1665+184
1130	330+303
1131	926+250+1320
1132	534+914
1133	3779+1439
1134	368+432
1135	1193+1689
1136	769+522+1309
1137	833+499
1138	1029+1702
1139	905+701+926
1140	1689+193
1141	914+1969
1142	522+3778+1011
1143	837+875
1144	687+1507
1145	1665+1175
1146	4082+1321
1147	480+4063
1148	716+843
1150	4069+1226
1151	826+1508
1152	3901+1642
1153	926+17+1678+916
1154	733+843
1155	30+3779
1156	2057
1157	303+1321
1158	826+118
1159	914+1170
1160	525+1160
1161	1399+303+1321+926
1162	1748
1163	926+950+1702
1164	3443+1691
1165	1380+1321
1166	926+197+1666
1167	3779+525
1168	878+843
1169	1507+303+1676+522
1170	522+1309+1
1171	939
1172	368+1335
1173	1321+1507+836
1174	995
1175	2901+522+202
1176	826+141
1177	926+558+1678+916
1178	1642+2657
1179	1549+1307
1180	92+539
1181	1245+1702
1182	1153+1474
1183	1151+1474
1184	926+1369+1678+916
1185	1263+1309
1186	406
1187	2727+916
1188	489+1058
1189	536+3779
1190	69+1655
1191	709+522+1656
1192	1174+1665
1193	43+1665+914+926
1194	175+303
1195	245+522
1196	92+1698
1197	434+522+1309
1198	926+936
1199	1552+543
1200	926+816+1321
1201	387+1507
1202	1552+3779
1204	867
1205	3761+525
1206	71+1309
1207	1647+1074
1208	854+1506
1209	646+916
1210	380+926+158
1211	36+1647
1212	92+1505
1213	1035+3761+926
1214	799+522
1215	952+916
1216	134+3778+1665+914
1217	916+121
1218	1299+3761+303
1219	2717+1665
1220	161+1321+926
1221	1433+1528
1222	515
1223	1370
1224	926+1083+1506+92
1225	1157+1702
1226	1216+525
1227	615+1551+303
1228	218+1321+926
1229	627+1309+522
1230	916+639
1231	923+522
1232	926+1166+1702
1233	30+522
1234	922
1235	1648+1506
1236	926+1371+1678+916
1237	926+1150+1665
1238	926+1321+407
1239	1437+522
1241	2341+1700
1242	1508+1506
1243	1511+303+1321
1244	822+522
1245	926+112+158
1246	1421+1388
1247	926+757
1248	155+92+36
1249	129
1250	92+36+2860
1251	929+1702
1252	613+303+1551
1253	837
1254	621+522+1309
1255	1416+1551
1256	1665+914+269
1257	486+303
1258	926+1293+1642
1259	628+1551+303
1260	1172+1321+926
1261	1364+1642
1262	1710+1665
1263	1212+914
1264	1457+303
1265	1192
1266	611+522+3778
1267	1506+352
1268	863+541+1506
1270	990+522+1309
1271	303+267
1272	826+1087
1273	406
1274	926+772+843
1275	926+1520+92
1276	681+916
1277	522+1549
1278	3186+97+1052
1279	926+823+1321
1280	598+1320+926
1281	2530
1282	499+1321+926+92
1283	620+1551+303
1284	584+1702
1285	1320+1500
1286	1290+3757+522
1287	2
1288	1097+303
1289	926+360+1321+303
1290	60+926
1292	92+481
1293	608+1309+522
1294	1678+1665
1295	852+1642
1296	3778+522
1297	1033+1702
1298	308+1642
1299	1954+1939
1300	3619+1161
1301	514+522
1302	1069+3800
1303	914+216+1665
1304	1178
1305	259+1665
1306	926+843+316
1307	522+1309+710
1308	605+522+1309
1309	2328+340
1310	357+522
1311	2784+303+1551
1312	926+843+73
1313	916+1382+1678
1314	522+303
1316	824+1506
1317	926+151+1320
1318	362
1319	3779+1506
1320	785+1702
1321	797+522
1322	999+522
1323	3604+1161
1324	926+1487+1665
1325	1508+36
1326	525+3761+926
1327	1665+1705
1328	431+1320+926
1329	2198+1309
1330	1508+1421
1331	4261+522
1333	1853+1939
1334	629+522
1335	1278+1309+522
1336	1074+1542
1337	926+1174+1321
1338	92+378
1339	926+669+1665
1340	826+457
1342	1034+1702
1343	926+664+1702
1344	1650+303
1345	1400+1421
1346	922
1347	1507+303+1320
1348	3839+1665+914
1349	1280+1309
1350	4069+1321
1351	3779+1309
1353	916+504+1678
1354	1177+1665
1355	1953+1939
1356	1978+1702
1357	51
1358	3800+945
1359	375+914
1360	1261+3757
1361	771+303+1642
1362	374+522
1363	655+916
1364	926+521
1365	52
1366	544+1321+926
1367	926+1665+308
1368	926+38+916+1678
1369	1665+1701
1370	843+795
1371	926+1454+1642
1372	926+92+818
1373	1118+303
1374	2716+837+1667
1375	1320+1692
1376	2919+849
1377	721+1160
1378	36+1982
1379	1851+1666
1380	914+3418
1381	1303+1309
1382	2469+914
1383	1474+914
1384	914+1665
1385	926+38
1386	210+522
1387	926+914+1665
1388	742+522
1390	784+1207
1391	1174
1392	1152+1474
1393	1651+1074
1394	3253+916
1395	413+1309
1396	2037+1702
1397	926+1321+1507+832
1398	596+916
1399	926+906+1320
1400	1174
1401	1173+1689
1403	3401+1969
1404	1173+832+522
1405	926+1532
1406	825+919
1407	1782+1939
1408	3761+1140
1409	1309+522+305
1410	259+2469
1411	303+699
1412	926+1453+1642
1413	3995+916
1414	126+1655
1415	765+522
1416	1417+1551
1417	3343+1665
1418	527+1309
1419	3929
1420	926+1449+1642
1421	303+404
1422	479+522
1423	863
1424	926+1451+1642
1425	122+2469
1426	916+547
1427	4275+92+36
1429	4063+92
1430	573+916
1431	1148
1432	36+1338
1433	3761+458
1434	843+706
1435	1666+914
1439	240+914+1678
1440	312
1441	1413+914+1665
1442	1207
1443	1490+914
1444	808+303
1445	926+531+1309
1446	1178+1665
1447	1347+837
1448	1662+303+522
1449	926+315
1450	3396+1161
1451	278
1452	3838
1453	3616
1454	1096+303
1455	916+34
1456	522+897
1457	1506+2565
1458	916+1310
1459	2233+1642
1460	652+916
1461	1530+1405
1462	1142+916
1463	522
1464	3779+501
1465	1541+1310
1466	697+926
1467	525
1468	1499+4063
1469	1063+303
1470	1665+914+1352
1471	1549+3779
1472	2297+4063
1473	887+1309+522
1475	3007+914+1665
1476	3743+1320+926
1477	1174+1168
1478	1321+1692
1479	2919+1074
1480	519+1309+522
1481	1383+3779
1482	2051
1483	916+1688
1484	899+1507
1485	884+1321
1486	1371
1487	1665+1703
1488	324+1321
1489	3903+1362+1642
1490	1318+3779
1491	1648+1388+1321
1492	92+1331
1493	4364+1665
1494	914+752
1495	1045+1665
1496	385
1497	916+3927+3920+1678
1498	211+1309+522
1499	712+522
1500	2455+1665
1501	319+3761+926
1502	2237
1503	347
1504	522+1309+172
1505	2304+2080
1506	1025+1702
1507	1506+33
1508	791+1207
1509	914+1666
1510	1173+181
1511	1155+1474
1512	4264+1310
1513	926+398+1321
1515	926+183+1678+916
1516	1211
1517	1128+916
1518	1007+522+3778
1519	1405
1520	916+682
1521	3956
1522	180+1310
1523	1857+1666
1524	926
1526	522+126
1528	916+914+839
1529	916+1136
1530	826+356
1531	891
1532	926+1320+714
1533	926+1488+1665
1534	1431+1642
1535	1320+1733
1536	1171
1537	145+522
1538	926+993
1539	698+92+36
1540	654+916
1541	69+914
1542	1070+1350
1543	36+900
1544	926+1341+914+522
1545	2451+914
1546	826+92
1547	1112+1321
1548	1506+1530
1549	216+1388
1551	473+303
1552	782+1207
1553	254+1309
1554	1193+4330
1555	1169
1556	457+1548
1558	916+1306
1559	926+32
1560	585+1309
1561	1271+522+1309
1562	916+2713
1563	1744+522+3778+13+924
1564	336
1565	926+693+1320
1566	1707+1665
1567	926+279+1665
1568	926+85+1309+905+522
1569	826+1506
1570	650+916
1571	1678+1077
1572	1648+838
1573	1220+284
1574	522+1309+754
1575	137+1320+926
1576	693+1642
1577	522+1168+384
1578	616+1551+303+522
1579	1274+522+3757
1580	19+303
1581	271+1207
1582	303+700
1583	3349+1642
1584	718+843
1585	916+82
1586	455+1702
1587	916+1422+1678
1588	1499+522+1309
1589	1161+1239
1590	542
1591	844+554
1594	826+978
1595	1421+303+1321
1596	1262+522+3757
1597	1939+1701
1598	916+35
1599	392+914
1600	576+916
1601	36+1647+838
1602	992
1603	926+1665+1192
1604	294+916
1605	926+1320+868
1606	916+187+1678
1607	4024+1309+1642
1608	914+1495
1609	3977+522
1610	458+838
1611	1504+36
1612	1506+92
1613	522+1368
1614	260+522
1615	1665+102
1616	926+1398+1678+916
1617	1173+1692
1618	894+1642
1619	926+916+341+158
1620	3252+914+1665
1621	382+158
1622	1260+1321+926
1623	1178+1207
1624	916+417+1678
1625	301+303+522
1626	1552
1627	467+1642+1676
1629	916+826+834+1678
1630	1440+914+1665+926
1631	2329+1665
1632	3916+1309
1633	3538
1634	124+1310
1635	916+967
1636	3306+1702
1637	588+1702
1640	181+1321+926
1641	4392+1665
1643	926+594+1702
1644	862
1645	451+1507
1646	1074+914+1665
1647	190+1309+522
1648	288
1649	1173+1681
1650	1388+1506
1651	522+25
1652	303+836
1653	1747+1321
1654	926+1125+1332
1655	926+1167+1702
1657	851+3761+926
1659	1366+1307
1660	113+303+522
1662	926+1738+1642
1663	219+1665
1664	916+595
1665	1805+1642
1666	926+277+1665+914
1667	1302+3761+303
1668	1207
1669	914+303+567+1665
1670	1224
1671	1405+303+1321
1672	914+954
1673	92+3761+1507
1674	438+1320+926
1675	883+1732
1676	2870+1551+1647+303
1677	2967+1642
1678	3779+216
1679	1035+92
1680	1652+1324
1681	92+1507+1320
1682	3532+1056+1548
1683	926+164+1665
1684	926+843+79
1685	950+522
1686	1288+522+3757
1687	3581
1688	926+1122+914+1665
1689	926+914+1665
1690	1067+36
1691	926+683+1700
1692	2247+2469
1693	1523+1642
1694	1258+3757
1695	3977+36
1696	1699+1666
1697	1004+522+3778
1698	522+1013+202+1324+303
1699	2304+4063
1700	1780+1939
1701	1967
1702	1807+169
1703	926+125+1665
1704	1733+1074
1705	407+1309+1642
1706	3167+522+1969
1709	3617
1710	1640+3757
1711	818+1309+1091
1712	2686+843
1713	1057+3761
1714	3343+926+1331
1716	1353+838+522
1717	926+1483+1665
1718	303+1403
1719	1368+1307
1720	498+303
1721	1702
1722	926+944
1723	1665+1175
1724	338+1665
1725	522+253
1726	1713+914
1727	2051+826
1728	926+693+914
1729	926+1159+1702
1730	522+1437
1731	2229
1732	1374+522+3778
1733	1256+1321+926
1734	1174
1735	1045+1321
1736	926+671+1702
1737	36+689
1738	926+1295+1642
1739	719+843
1740	926+728+843
1741	185+1310
1742	930+303+1642
1743	589
1744	926+1354+914+1665
1745	232+522
1746	3977+522
1747	1026+1702
1748	22+914
1749	2566+1552
1750	4225+1702
1751	1665+1702
1752	1665+2717
1753	926+1005
1754	893
1755	926+540
1756	926+1485+1665
1757	98+1321+926
1758	926+1320+356
1759	2454+914
1760	1321+1036
1761	1323+1207
1762	877+843
1763	1192+303+3761
1764	838+1648
1765	893+914
1766	522+1365
1767	177+1699
1768	126+3761+926
1769	579+522+3778
1770	453
1771	221+1309+522
1772	991+522
1773	934+1309+522
1774	607
1775	119
1776	843+1446
1777	926+1480+1665
1778	911+3779
1779	1307+3924
1780	1421+158
1781	204
1782	788+522
1783	1975
1784	1023+1702
1785	926+1320+1507+836
1786	972+1969
1787	200
