counpoundId,reactID,Stoichometry,ismain
244,836,,true
1054,837,,true
522,837,,true
1529,837,,true
522,838,,true
1676,838,,true
914,838,,true
1665,838,,true
3343,839,,true
1192,839,,true
914,840,,true
1388,840,,true
384,840,,true
1642,840,,true
1310,841,,true
1474,841,,true
926,841,,true
1321,841,,true
1476,841,,true
1741,842,,true
3778,842,,true
1740,842,,true
3779,842,,true
1549,843,,true
1310,843,,true
522,843,2,true
826,843,,true
1321,843,,true
522,844,,true
1310,844,,true
141,844,,true
926,844,2,true
1321,844,2,true
255,844,2,true
1178,845,2,true
1309,845,2,true
12,845,,true
1320,845,,true
926,845,,true
1161,846,,true
1663,846,,true
916,846,,true
1127,846,,true
1150,847,,true
522,847,,true
1246,847,,true
914,847,,true
546,848,,true
926,848,,true
379,848,,true
303,848,,true
1059,849,,true
710,849,,true
926,849,2,true
1532,849,2,true
1231,850,2,true
1310,850,2,true
1225,850,,true
1321,850,,true
926,850,,true
117,851,,true
1112,851,,true
249,851,,true
1702,851,,true
95,852,,true
469,852,,true
1059,853,,true
281,853,,true
138,853,,true
926,854,2,true
1173,854,2,true
371,854,2,true
303,854,,true
916,854,,true
133,854,,true
926,855,,true
568,855,,true
485,855,,true
522,855,,true
542,856,,true
3778,856,,true
548,856,,true
3779,856,,true
926,857,,true
89,857,,true
397,857,,true
303,857,,true
1309,858,,true
1969,858,,true
1320,858,,true
4279,858,,true
800,859,,true
839,859,,true
843,859,,true
720,859,,true
276,860,,true
1676,860,,true
478,860,,true
1665,860,,true
1263,861,,true
1309,861,,true
1265,861,,true
1320,861,,true
926,861,,true
1181,862,,true
1645,862,,true
525,862,,true
1676,863,,true
251,863,,true
926,863,2,true
1665,863,2,true
193,863,2,true
1714,864,2,true
522,864,2,true
3443,864,,true
1681,864,,true
3253,865,,true
1018,865,,true
1019,865,,true
1702,865,,true
233,866,,true
2919,866,,true
178,866,,true
4065,866,,true
1815,867,,true
838,867,,true
888,867,,true
1346,867,,true
636,868,,true
567,868,13,true
661,868,,true
916,868,13,true
228,869,13,true
1310,869,13,true
556,869,,true
1321,869,,true
1494,870,,true
1676,870,,true
1486,870,,true
1665,870,,true
739,871,,true
839,871,,true
926,871,,true
744,871,,true
843,871,,true
1659,873,,true
1660,873,,true
1713,874,,true
914,874,,true
1193,874,,true
1691,874,,true
1381,875,,true
1395,875,,true
522,876,,true
560,876,,true
914,876,,true
1174,876,,true
1263,877,,true
1320,877,,true
926,877,,true
1059,877,,true
1255,877,,true
1309,877,,true
522,877,,true
967,878,,true
302,878,,true
595,878,,true
965,878,,true
916,878,2,true
156,879,2,true
342,879,2,true
522,879,2,true
462,879,,true
914,879,,true
97,880,,true
522,880,,true
1052,880,,true
914,880,,true
1678,880,,true
2462,881,,true
522,881,,true
2511,881,,true
4069,881,,true
822,882,,true
1506,882,,true
833,882,,true
465,882,,true
1101,883,,true
522,883,,true
752,883,,true
489,883,,true
431,884,,true
302,884,,true
916,884,,true
26,884,,true
3831,885,,true
826,885,,true
1676,885,,true
3831,885,,true
914,885,,true
1665,885,,true
523,886,,true
826,886,,true
205,886,,true
522,886,,true
1310,887,,true
1234,887,,true
3385,887,,true
1321,887,,true
1211,888,,true
1676,888,,true
926,888,2,true
1181,888,2,true
1665,888,2,true
131,889,2,true
926,889,,true
509,889,,true
522,889,,true
803,890,,true
522,890,,true
256,890,,true
751,890,,true
914,891,,true
1721,891,,true
3347,891,,true
1692,891,,true
879,892,,true
24,892,,true
838,892,,true
1554,893,,true
216,893,,true
370,894,,true
1309,894,,true
296,894,,true
1320,894,,true
926,894,,true
926,895,,true
829,895,,true
340,895,,true
303,895,,true
522,897,,true
1720,897,,true
92,897,,true
1721,897,,true
3448,898,,true
1320,898,,true
1232,898,,true
1309,898,,true
1728,899,,true
522,899,,true
926,899,2,true
1723,899,2,true
916,899,2,true
522,900,2,true
383,900,2,true
1405,900,2,true
557,900,,true
1642,900,,true
3168,901,,true
1058,901,,true
3163,901,,true
3149,901,,true
826,902,,true
1388,902,,true
926,902,,true
892,902,,true
1642,902,,true
656,903,,true
567,903,,true
660,903,,true
916,903,,true
1148,904,,true
303,904,,true
522,904,,true
1045,904,2,true
926,904,2,true
1404,905,2,true
1437,905,,true
303,905,,true
926,905,2,true
1537,906,2,true
1309,906,2,true
1507,906,,true
303,906,,true
1320,906,,true
972,907,,true
1310,907,,true
525,907,,true
1321,907,,true
926,907,,true
3792,908,,true
3796,908,,true
1487,909,,true
1676,909,,true
926,909,2,true
1482,909,2,true
1665,909,2,true
839,910,3,true
926,910,3,true
817,910,3,true
335,910,3,true
346,911,3,true
1676,911,3,true
926,911,2,true
192,911,2,true
1665,911,2,true
807,912,2,true
1418,912,2,true
926,912,,true
1452,912,,true
1642,912,,true
1161,913,,true
1676,913,,true
1037,913,,true
1665,913,,true
1002,914,,true
1059,914,,true
3779,914,,true
997,914,,true
522,914,,true
3778,914,,true
841,915,,true
1507,915,,true
826,915,,true
116,915,,true
926,916,2,true
406,916,2,true
419,916,,true
926,917,,true
719,917,,true
1095,917,,true
303,917,,true
412,918,,true
561,918,,true
1675,919,,true
1676,919,,true
1677,919,,true
1665,919,,true
1305,920,,true
1059,920,,true
436,920,2,true
1168,920,2,true
522,920,2,true
1676,921,2,true
1548,921,2,true
926,921,,true
1665,921,,true
384,921,,true
3973,922,,true
522,922,,true
1522,922,,true
1642,922,,true
186,923,,true
1405,923,,true
696,923,,true
1551,923,,true
522,924,,true
1717,924,,true
92,924,,true
1718,924,,true
1244,925,,true
3778,925,,true
1104,925,,true
3779,925,,true
1007,926,,true
926,926,2,true
996,926,2,true
756,927,2,true
3801,927,2,true
759,927,,true
3800,927,,true
3920,928,,true
838,928,,true
2054,928,,true
1642,928,,true
3253,929,,true
664,929,,true
926,929,,true
663,929,,true
1702,929,,true
774,930,,true
302,930,,true
916,930,,true
262,930,,true
2521,931,,true
704,931,4,true
1059,931,4,true
3189,931,,true
522,931,2,true
1093,931,4,true
926,932,2,true
574,932,2,true
1059,932,2,true
801,932,,true
522,932,,true
926,933,,true
281,933,,true
606,933,,true
726,933,,true
303,933,,true
916,933,,true
738,934,,true
839,934,,true
734,934,,true
843,934,,true
922,935,,true
927,935,,true
522,935,,true
1676,935,,true
922,935,,true
927,935,,true
914,935,,true
1665,935,,true
926,936,4,true
1335,936,2,true
36,936,2,true
1092,936,2,true
522,936,2,true
3927,937,2,true
3935,937,2,true
522,937,2,true
4069,937,,true
1642,937,,true
29,938,,true
826,938,,true
523,938,,true
522,938,,true
926,939,,true
844,939,,true
1320,939,,true
847,939,,true
92,939,,true
1309,939,,true
439,940,,true
1642,940,,true
1310,940,,true
1367,940,,true
303,940,,true
1321,940,,true
522,941,,true
487,941,,true
1548,941,,true
480,941,,true
766,942,,true
3801,942,,true
758,942,,true
3800,942,,true
3778,943,,true
1249,943,,true
246,943,,true
3779,943,,true
1815,944,,true
826,944,,true
891,944,,true
1346,944,,true
104,945,,true
267,945,,true
104,945,,true
250,945,,true
3396,946,,true
1676,946,,true
1184,946,,true
1665,946,,true
651,947,,true
567,947,,true
916,947,,true
653,947,,true
823,948,,true
926,948,,true
92,948,,true
485,948,,true
1321,949,,true
1676,949,,true
926,949,2,true
1320,949,2,true
1665,949,2,true
1506,950,2,true
1086,950,2,true
833,950,,true
1087,950,,true
1273,951,,true
3761,951,,true
1059,951,,true
1287,951,,true
3757,951,,true
522,951,,true
692,952,,true
522,952,,true
689,952,,true
926,952,4,true
305,953,4,true
839,953,4,true
843,953,,true
287,953,,true
354,954,,true
1676,954,,true
926,954,2,true
133,954,2,true
1665,954,2,true
522,955,2,true
1676,955,2,true
914,955,,true
1665,955,,true
815,956,,true
926,956,,true
92,956,,true
303,956,,true
1796,957,,true
1917,957,,true
478,957,,true
1754,957,,true
97,957,,true
1052,957,,true
3585,958,,true
3524,958,,true
926,959,,true
1169,959,,true
725,959,,true
303,959,,true
522,959,,true
1528,960,,true
1676,960,,true
926,960,,true
377,960,,true
1665,960,,true
607,961,,true
916,961,,true
604,961,,true
758,962,,true
756,962,,true
709,963,,true
1507,963,,true
49,963,,true
826,963,,true
555,964,,true
506,964,,true
1283,965,,true
1059,965,3,true
1320,965,3,true
926,965,2,true
1282,965,,true
158,965,,true
1309,965,3,true
522,965,4,true
1406,966,4,true
1320,966,4,true
926,966,4,true
1421,966,,true
1309,966,,true
1108,967,,true
1676,967,,true
926,967,2,true
914,967,2,true
1119,967,2,true
1665,967,2,true
1388,968,2,true
1394,968,n,true
1321,968,2n,true
1320,968,2n,true
926,968,4n,true
3931,968,,true
1642,968,n,true
303,968,n,true
1310,968,2n,true
1309,968,2n,true
239,969,2n,true
1642,969,2n,true
1404,969,,true
1388,969,,true
1446,970,,true
1059,970,,true
1320,970,,true
926,970,,true
1445,970,,true
1309,970,,true
522,970,,true
926,971,2,true
501,971,2,true
1321,971,2,true
1059,971,2,true
552,971,,true
1310,971,,true
522,971,,true
303,971,,true
1099,972,,true
1074,972,,true
1100,972,,true
321,972,,true
1161,973,,true
1177,973,,true
926,974,,true
620,974,,true
1059,974,,true
1320,974,,true
628,974,,true
522,974,,true
1309,974,,true
1401,975,,true
1437,975,,true
2682,976,,true
481,977,,true
1742,977,,true
522,977,,true
522,978,,true
539,978,,true
554,978,,true
457,978,,true
522,979,,true
1663,979,,true
914,979,,true
1666,979,,true
1059,980,,true
522,980,,true
1343,980,,true
92,980,,true
36,980,,true
1338,980,,true
258,981,,true
1676,981,,true
1642,981,,true
1320,981,,true
1421,981,,true
1678,981,,true
916,981,,true
522,981,,true
1309,981,,true
1422,982,,true
2943,982,,true
1642,982,,true
522,982,,true
3921,983,,true
522,983,,true
3954,983,,true
1332,984,,true
522,984,,true
926,984,,true
92,984,,true
1331,984,,true
926,985,,true
748,985,,true
1059,985,,true
736,985,,true
522,985,,true
3347,986,,true
1689,986,,true
1671,986,,true
914,986,,true
926,987,,true
1735,987,2,true
426,987,,true
1333,987,,true
1213,988,,true
1310,988,,true
522,988,,true
1041,988,,true
1321,988,,true
453,989,,true
1388,989,,true
454,989,,true
1548,989,,true
714,990,,true
1321,990,,true
926,990,,true
1059,990,,true
1471,990,,true
1310,990,,true
1676,991,,true
1389,991,,true
904,991,,true
1665,991,,true
914,991,,true
1407,991,,true
1059,994,,true
836,994,,true
522,994,,true
303,994,,true
421,994,,true
658,995,,true
567,995,,true
662,995,,true
916,995,,true
1250,996,,true
522,996,,true
25,996,,true
1674,997,,true
522,997,,true
1682,997,,true
4069,998,,true
1642,998,,true
1676,998,,true
916,998,,true
3935,998,,true
1678,998,,true
835,999,,true
848,999,,true
926,999,,true
1551,999,,true
897,999,,true
894,1000,,true
835,1000,,true
926,1000,,true
897,1000,,true
1548,1000,,true
522,1001,,true
4366,1001,,true
914,1001,,true
4364,1001,,true
1059,1002,,true
3169,1002,4,true
522,1002,2,true
241,1002,2,true
926,1003,2,true
85,1003,2,true
1321,1003,2,true
694,1003,,true
1310,1003,,true
140,1005,,true
522,1005,,true
1059,1005,,true
722,1005,,true
92,1005,,true
36,1005,,true
926,1005,,true
771,1006,,true
302,1006,,true
926,1006,,true
773,1006,,true
916,1006,,true
522,1007,,true
2294,1007,,true
1548,1007,,true
2293,1007,,true
1404,1008,,true
3778,1008,,true
1437,1008,,true
303,1008,,true
3779,1008,,true
1458,1009,,true
522,1009,,true
1519,1009,,true
340,1009,,true
1483,1010,,true
1676,1010,,true
926,1010,2,true
1489,1010,2,true
1665,1010,2,true
926,1011,2,true
1077,1011,2,true
125,1011,2,true
372,1011,,true
916,1011,,true
149,1012,,true
839,1012,,true
926,1012,2,true
318,1012,2,true
843,1012,2,true
924,1013,2,true
1740,1013,2,true
926,1013,2,true
1447,1013,2,true
1827,1014,2,true
522,1014,2,true
1969,1014,,true
914,1014,,true
246,1015,,true
1676,1015,,true
926,1015,2,true
496,1015,2,true
1665,1015,2,true
480,1016,2,true
3778,1016,2,true
237,1016,,true
3779,1016,,true
1967,1017,,true
1785,1017,,true
1702,1017,,true
522,1018,,true
2464,1018,,true
4063,1018,,true
2469,1018,,true
171,1019,,true
1642,1019,,true
1382,1019,,true
528,1019,,true
3778,1020,,true
375,1020,,true
3779,1020,,true
1508,1020,,true
181,1021,,true
1310,1021,,true
522,1021,,true
689,1021,,true
1321,1021,,true
926,1021,,true
3954,1022,,true
3956,1022,,true
2023,1023,,true
1117,1023,,true
1970,1023,,true
1702,1023,,true
1676,1024,,true
1506,1024,,true
1665,1024,,true
342,1024,,true
522,1025,,true
827,1025,,true
554,1025,,true
853,1025,,true
415,1026,,true
1310,1026,,true
926,1026,,true
529,1026,,true
1321,1026,,true
1161,1027,,true
1183,1027,,true
2438,1028,,true
1676,1028,,true
2451,1028,,true
1665,1028,,true
979,1029,,true
563,1029,,true
522,1029,,true
567,1030,,true
302,1030,,true
833,1031,,true
1116,1031,,true
1676,1031,,true
926,1031,2,true
1109,1031,2,true
914,1031,2,true
1665,1031,2,true
3263,1032,2,true
62,1032,2,true
1666,1032,,true
411,1032,,true
3757,1033,,true
522,1033,,true
4275,1033,,true
3761,1033,,true
1982,1033,,true
9,1034,,true
508,1034,,true
92,1035,,true
522,1035,,true
303,1035,,true
1676,1035,2,true
914,1035,,true
167,1035,,true
1665,1035,2,true
1506,1036,2,true
851,1036,2,true
926,1036,,true
522,1036,2,true
174,1036,2,true
769,1037,2,true
3801,1037,2,true
6,1037,,true
3800,1037,,true
629,1038,,true
1059,1038,,true
1507,1038,,true
624,1038,,true
303,1038,,true
1551,1038,,true
853,1039,,true
167,1039,,true
818,1039,,true
914,1039,,true
1309,1040,,true
1233,1040,,true
926,1040,,true
1222,1040,,true
1320,1040,,true
926,1041,2,true
725,1041,2,true
721,1041,,true
972,1041,,true
824,1042,,true
1507,1042,,true
826,1042,,true
1511,1042,,true
1310,1043,,true
352,1043,,true
926,1043,,true
1321,1043,,true
708,1043,,true
833,1044,,true
861,1044,,true
1069,1045,,true
522,1045,,true
926,1045,4,true
199,1045,4,true
303,1045,4,true
726,1046,4,true
1357,1046,,true
926,1047,,true
1378,1047,,true
1320,1047,,true
566,1047,,true
1309,1047,,true
1642,1047,,true
36,1048,2,true
522,1048,2,true
1059,1048,2,true
767,1049,2,true
3801,1049,2,true
764,1049,,true
3800,1049,,true
1377,1050,,true
1391,1050,,true
665,1051,,true
1145,1051,,true
926,1051,,true
666,1051,,true
1700,1051,,true
1309,1052,,true
522,1052,,true
1310,1052,,true
914,1052,,true
819,1053,,true
1059,1053,,true
1320,1053,,true
886,1053,,true
1309,1053,,true
522,1053,,true
1702,1054,,true
1676,1054,,true
1709,1054,,true
1665,1054,,true
1467,1055,,true
3778,1055,,true
1646,1055,,true
3779,1055,,true
1059,1056,,true
822,1056,,true
2,1056,,true
522,1056,,true
303,1056,,true
2452,1057,,true
1676,1057,,true
2454,1057,,true
1665,1057,,true
712,1058,,true
18,1058,,true
1160,1059,,true
1309,1059,,true
522,1059,,true
926,1059,2,true
1045,1059,2,true
1320,1059,2,true
1443,1060,2,true
1320,1060,2,true
926,1060,3,true
1441,1060,3,true
1309,1060,3,true
1506,1061,3,true
1505,1061,3,true
225,1061,,true
303,1061,,true
1059,1062,,true
3761,1062,,true
50,1062,,true
507,1062,,true
522,1062,,true
3757,1062,,true
729,1063,,true
3778,1063,,true
1315,1063,,true
3779,1063,,true
1079,1064,,true
1346,1064,,true
1066,1064,,true
1350,1064,,true
926,1065,,true
332,1065,,true
1059,1065,,true
1320,1065,,true
171,1065,,true
522,1065,,true
1309,1065,,true
809,1066,,true
409,1066,,true
926,1066,,true
1455,1066,,true
1642,1066,,true
1344,1067,,true
1320,1067,,true
926,1067,,true
1059,1067,,true
559,1067,,true
1309,1067,,true
522,1067,,true
1143,1068,,true
119,1068,,true
1700,1068,,true
90,1069,,true
522,1069,,true
370,1069,,true
92,1069,,true
3604,1070,,true
3585,1070,,true
1331,1071,,true
522,1071,,true
1309,1071,,true
501,1071,,true
1320,1071,,true
926,1071,,true
926,1072,,true
887,1072,,true
1320,1072,,true
1059,1072,,true
885,1072,,true
1309,1072,,true
522,1072,,true
1439,1073,,true
522,1073,,true
926,1073,,true
1249,1073,,true
914,1074,,true
1420,1074,,true
377,1074,,true
1642,1074,,true
221,1075,,true
1320,1075,,true
1059,1075,,true
936,1075,,true
1309,1075,,true
522,1075,,true
1126,1076,,true
522,1076,,true
1098,1076,,true
1059,1077,,true
1059,1077,,true
1856,1079,,true
1117,1079,,true
1860,1079,,true
1702,1079,,true
522,1080,,true
1310,1080,,true
1216,1080,,true
926,1080,2,true
1321,1080,2,true
375,1080,2,true
883,1081,2,true
303,1081,,true
807,1081,,true
595,1082,,true
522,1082,,true
600,1082,,true
916,1082,,true
519,1083,,true
769,1083,,true
198,1084,,true
1059,1084,,true
926,1084,,true
1509,1084,,true
158,1084,,true
3922,1085,,true
3977,1085,,true
522,1086,,true
1244,1086,,true
1199,1086,,true
1207,1086,,true
375,1087,,true
1309,1087,,true
1320,1087,,true
1508,1087,,true
1541,1088,,true
1388,1088,,true
1375,1088,,true
1548,1088,,true
1405,1089,,true
227,1089,,true
1551,1089,,true
1365,1089,,true
108,1090,,true
1310,1090,,true
1505,1090,,true
303,1090,,true
1321,1090,,true
1676,1091,,true
285,1091,,true
830,1091,,true
1665,1091,,true
914,1091,,true
442,1091,,true
1537,1092,,true
1508,1092,,true
1551,1092,,true
602,1093,,true
634,1093,,true
897,1094,,true
522,1094,,true
835,1094,,true
847,1094,,true
926,1095,2,true
159,1095,2,true
1507,1095,2,true
333,1095,,true
303,1095,,true
3757,1096,,true
1138,1096,,true
3761,1096,,true
1140,1096,,true
926,1096,,true
1325,1097,,true
522,1097,2,true
926,1097,,true
130,1097,,true
92,1097,,true
650,1098,,true
567,1098,,true
647,1098,,true
916,1098,,true
1676,1099,,true
916,1099,,true
1684,1099,,true
1059,1100,,true
264,1100,,true
36,1100,,true
1544,1100,,true
490,1101,,true
209,1101,,true
75,1102,,true
522,1102,,true
1176,1102,,true
1041,1102,,true
55,1103,,true
1676,1103,,true
916,1103,,true
1411,1103,,true
783,1104,,true
785,1104,,true
792,1104,,true
1207,1104,,true
862,1105,,true
137,1105,,true
3729,1106,,true
1310,1106,,true
3749,1106,,true
1321,1106,,true
926,1106,,true
1310,1107,,true
1250,1107,,true
926,1107,,true
1321,1107,,true
1545,1107,,true
1310,1109,,true
1252,1109,,true
4074,1109,,true
926,1109,,true
1321,1109,,true
1254,1110,,true
1320,1110,,true
926,1110,,true
1059,1110,,true
1257,1110,,true
1309,1110,,true
522,1110,,true
522,1111,,true
1309,1111,,true
1310,1111,,true
914,1111,,true
3253,1112,,true
1177,1112,,true
1702,1112,,true
1150,1112,,true
420,1113,,true
131,1113,,true
522,1113,,true
926,1114,3,true
646,1114,3,true
281,1114,3,true
727,1114,,true
303,1114,,true
916,1114,,true
980,1115,,true
1388,1115,,true
926,1115,,true
985,1115,,true
1642,1115,,true
790,1116,2,true
793,1116,,true
443,1116,,true
1361,1117,,true
3349,1117,,true
834,1118,,true
522,1118,,true
92,1118,,true
830,1118,,true
1419,1119,,true
522,1119,,true
1520,1119,,true
1642,1119,,true
1310,1120,,true
1642,1120,,true
1648,1120,,true
1321,1120,,true
1388,1120,,true
669,1121,,true
1113,1121,,true
926,1121,,true
670,1121,,true
1702,1121,,true
1142,1122,,true
1676,1122,,true
926,1122,2,true
1143,1122,2,true
1665,1122,2,true
914,1123,2,true
1719,1123,2,true
3347,1123,,true
1694,1123,,true
423,1124,,true
1328,1124,,true
522,1124,,true
1676,1125,,true
1709,1125,,true
832,1125,,true
522,1125,,true
1665,1125,,true
914,1125,,true
1710,1125,,true
826,1125,,true
558,1126,,true
1507,1126,,true
1059,1126,,true
955,1126,,true
1551,1126,,true
303,1126,,true
522,1126,,true
761,1127,,true
1320,1127,,true
926,1127,,true
1059,1127,,true
762,1127,,true
1309,1127,,true
1653,1127,,true
522,1127,2,true
926,1128,2,true
1511,1128,2,true
1059,1128,2,true
444,1128,,true
303,1128,,true
522,1128,,true
1676,1129,,true
373,1129,,true
926,1129,2,true
1665,1129,2,true
184,1129,2,true
439,1130,2,true
330,1130,,true
303,1130,,true
448,1131,,true
1309,1131,,true
926,1131,,true
250,1131,,true
1320,1131,,true
387,1132,,true
522,1132,,true
534,1132,,true
914,1132,,true
3778,1133,,true
1207,1133,,true
3779,1133,,true
1439,1133,,true
1074,1134,2,true
318,1134,2,true
368,1134,,true
432,1134,,true
1716,1135,,true
914,1135,,true
1193,1135,,true
1689,1135,,true
926,1136,3,true
712,1136,3,true
1320,1136,3,true
1059,1136,3,true
769,1136,,true
522,1136,,true
1309,1136,,true
1506,1137,,true
836,1137,,true
833,1137,,true
499,1137,,true
3253,1138,,true
1015,1138,,true
1029,1138,,true
1702,1138,,true
751,1139,,true
522,1139,3,true
905,1139,,true
701,1139,,true
926,1139,7,true
335,1140,7,true
914,1140,7,true
1689,1140,,true
193,1140,,true
522,1141,,true
1827,1141,,true
914,1141,,true
1969,1141,,true
1059,1142,,true
3779,1142,,true
1012,1142,,true
522,1142,,true
3778,1142,,true
1011,1142,,true
846,1143,,true
1322,1143,,true
837,1143,,true
875,1143,,true
1098,1144,,true
826,1144,,true
687,1144,,true
1507,1144,,true
1676,1145,,true
1174,1145,,true
1665,1145,,true
1175,1145,,true
4120,1146,,true
522,1146,,true
1310,1146,,true
4082,1146,,true
1321,1146,,true
2050,1147,,true
522,1147,,true
480,1147,,true
4063,1147,,true
801,1148,,true
839,1148,,true
716,1148,,true
843,1148,,true
3471,1149,,true
2510,1150,,true
522,1150,,true
4069,1150,,true
1226,1150,,true
1507,1151,,true
838,1151,,true
826,1151,,true
1508,1151,,true
1428,1152,,true
3901,1152,,true
3901,1152,,true
1642,1152,,true
1676,1153,,true
292,1153,,true
1642,1153,,true
926,1153,,true
17,1153,,true
1678,1153,,true
916,1153,,true
735,1154,,true
839,1154,,true
733,1154,,true
843,1154,,true
374,1155,,true
522,1155,,true
1055,1155,,true
30,1155,,true
3779,1155,,true
4016,1156,,true
2057,1156,,true
158,1157,,true
1310,1157,,true
303,1157,,true
1321,1157,,true
1507,1158,,true
382,1158,,true
826,1158,,true
118,1158,,true
522,1159,,true
1171,1159,,true
914,1159,,true
1170,1159,,true
1175,1160,,true
525,1160,,true
1160,1160,,true
479,1161,,true
1642,1161,,true
1310,1161,,true
1399,1161,,true
303,1161,,true
1321,1161,,true
926,1161,,true
1749,1162,,true
1748,1162,,true
3253,1163,,true
947,1163,,true
926,1163,,true
950,1163,,true
1702,1163,,true
1713,1164,,true
522,1164,,true
3443,1164,,true
1691,1164,,true
926,1165,3,true
1392,1165,3,true
1310,1165,3,true
1380,1165,,true
1321,1165,,true
3538,1166,,true
1135,1166,,true
926,1166,,true
197,1166,,true
1666,1166,,true
3778,1167,,true
972,1167,,true
3779,1167,,true
525,1167,,true
877,1168,,true
839,1168,,true
878,1168,,true
843,1168,,true
926,1169,3,true
98,1169,3,true
1665,1169,3,true
914,1169,3,true
1507,1169,,true
303,1169,,true
1676,1169,,true
522,1169,,true
926,1170,,true
1059,1170,,true
1320,1170,,true
287,1170,,true
522,1170,2,true
1309,1170,2,true
1,1170,2,true
140,1171,2,true
939,1171,,true
202,1172,,true
1074,1172,2,true
368,1172,,true
1335,1172,,true
522,1173,,true
1310,1173,,true
866,1173,,true
1321,1173,,true
1507,1173,,true
836,1173,,true
1297,1174,,true
995,1174,,true
1059,1175,,true
1335,1175,,true
2674,1175,,true
2901,1175,,true
522,1175,,true
202,1175,,true
301,1176,,true
1507,1176,,true
826,1176,,true
141,1176,,true
464,1177,,true
1676,1177,,true
926,1177,2,true
558,1177,2,true
1678,1177,2,true
916,1177,2,true
1388,1178,2,true
2656,1178,2,true
1642,1178,,true
2657,1178,,true
825,1179,,true
1306,1179,,true
1549,1179,,true
1307,1179,,true
329,1180,,true
522,1180,,true
92,1180,,true
539,1180,,true
3253,1181,,true
3396,1181,,true
1245,1181,,true
1702,1181,,true
1479,1182,,true
1156,1182,,true
1153,1182,,true
1474,1182,,true
1477,1183,,true
1156,1183,,true
1151,1183,,true
1474,1183,,true
389,1184,,true
1642,1184,,true
1676,1184,,true
926,1184,,true
1369,1184,,true
1678,1184,,true
916,1184,,true
926,1185,,true
1267,1185,,true
1320,1185,,true
1263,1185,,true
1309,1185,,true
129,1186,,true
406,1186,,true
2790,1187,,true
636,1187,,true
2727,1187,,true
916,1187,,true
256,1188,,true
522,1188,,true
489,1188,,true
1058,1188,,true
244,1189,,true
3778,1189,,true
536,1189,,true
3779,1189,,true
528,1190,,true
1657,1190,,true
69,1190,,true
1655,1190,,true
709,1191,,true
824,1191,,true
1059,1191,,true
709,1191,,true
522,1191,,true
1656,1191,,true
3396,1192,,true
1676,1192,,true
1174,1192,,true
1665,1192,,true
269,1193,,true
158,1193,,true
1676,1193,,true
43,1193,,true
1665,1193,,true
914,1193,,true
926,1193,2,true
926,1194,2,true
243,1194,2,true
175,1194,,true
303,1194,,true
379,1195,,true
245,1195,,true
522,1195,,true
1696,1196,,true
522,1196,,true
92,1196,,true
1698,1196,,true
140,1197,,true
1059,1197,,true
1320,1197,,true
434,1197,,true
522,1197,,true
1309,1197,,true
317,1198,,true
522,1198,,true
926,1198,5,true
936,1198,5,true
522,1199,5,true
265,1199,5,true
1552,1199,,true
543,1199,,true
499,1200,,true
522,1200,,true
1310,1200,,true
926,1200,2,true
816,1200,2,true
1321,1200,2,true
309,1201,2,true
826,1201,2,true
387,1201,,true
1507,1201,,true
1551,1202,,true
3778,1202,,true
1552,1202,,true
3779,1202,,true
385,1204,,true
867,1204,,true
3757,1205,,true
971,1205,,true
3761,1205,,true
525,1205,,true
225,1206,,true
1320,1206,,true
71,1206,,true
1309,1206,,true
1075,1207,,true
1647,1207,,true
1074,1207,,true
397,1208,,true
833,1208,,true
854,1208,,true
1506,1208,,true
649,1209,,true
567,1209,,true
646,1209,,true
916,1209,,true
522,1210,,true
435,1210,,true
380,1210,,true
926,1210,,true
158,1210,,true
1059,1211,,true
1469,1211,,true
36,1211,,true
1647,1211,,true
847,1212,,true
92,1212,,true
1505,1212,,true
722,1213,,true
3757,1213,,true
522,1213,,true
1035,1213,,true
3761,1213,,true
926,1213,,true
926,1214,2,true
576,1214,2,true
1059,1214,2,true
799,1214,,true
522,1214,,true
4,1215,,true
302,1215,,true
952,1215,,true
916,1215,,true
1408,1216,,true
3779,1216,,true
1676,1216,2,true
522,1216,2,true
134,1216,,true
3778,1216,,true
1665,1216,2,true
914,1216,2,true
1676,1217,2,true
133,1217,2,true
916,1217,,true
121,1217,,true
1289,1218,,true
3757,1218,,true
1299,1218,,true
3761,1218,,true
303,1218,,true
1676,1219,,true
2803,1219,,true
2717,1219,,true
1665,1219,,true
24,1220,,true
1310,1220,,true
522,1220,,true
161,1220,,true
1321,1220,,true
926,1220,2,true
543,1221,2,true
1420,1221,2,true
1433,1221,,true
1528,1221,,true
1265,1222,,true
810,1222,,true
515,1222,,true
1384,1223,,true
522,1223,,true
1370,1223,,true
1067,1224,,true
522,1224,,true
926,1224,,true
1083,1224,,true
1506,1224,,true
92,1224,,true
3253,1225,,true
1014,1225,,true
1157,1225,,true
1702,1225,,true
1194,1226,,true
1216,1226,,true
525,1226,,true
619,1227,,true
1507,1227,,true
1059,1227,,true
615,1227,,true
1551,1227,,true
303,1227,,true
1310,1228,,true
1360,1228,,true
218,1228,,true
1321,1228,,true
926,1228,,true
621,1229,,true
1320,1229,,true
1059,1229,,true
627,1229,,true
1309,1229,,true
522,1229,,true
595,1230,,true
567,1230,,true
916,1230,,true
639,1230,,true
924,1231,4,true
926,1231,4,true
1059,1231,4,true
923,1231,4,true
522,1231,2,true
1164,1232,2,true
1117,1232,2,true
926,1232,,true
