FBGN0031080	FBgn0031080	FBGN0031080-MONOMER
FBGN0050077	FBgn0050077	FBGN0050077-MONOMER
FBGN0051082	FBgn0051082	FBGN0051082-MONOMER
FBGN0085281	FBgn0085281	FBGN0085281-MONOMER
FBGN0033750	FBgn0033750	FBGN0033750-MONOMER
FBGN0035358	FBgn0035358	FBGN0035358-MONOMER
FBGN0035040	FBgn0035040	FBGN0035040-MONOMER
FBGN0054044	FBgn0054044	FBGN0054044-MONOMER
FBGN0040973	FBgn0040973	FBGN0040973-MONOMER
FBGN0053723	FBgn0053723	FBGN0053723-MONOMER
FBGN0037380	FBgn0037380	FBGN0037380-MONOMER
FBGN0032680	FBgn0032680	FBGN0032680-MONOMER
FBGN0051380	FBgn0051380	FBGN0051380-MONOMER
FBGN0037030	FBgn0037030	FBGN0037030-MONOMER
FBGN0053476	FBgn0053476	FBGN0053476-MONOMER
FBGN0015359	FBgn0015359	FBGN0015359-MONOMER
FBGN0033461	FBgn0033461	FBGN0033461-MONOMER
FBGN0250822	FBgn0250822	FBGN0250822-MONOMER
FBGN0051300	FBgn0051300	FBGN0051300-MONOMER
FBGN0036102	FBgn0036102	FBGN0036102-MONOMER
FBGN0015350	FBgn0015350	FBGN0015350-MONOMER
FBGN0030077	FBgn0030077	FBGN0030077-MONOMER
FBGN0053977	FBgn0053977	FBGN0053977-MONOMER
FBGN0034153	FBgn0034153	FBGN0034153-MONOMER
FBGN0034228	FBgn0034228	FBGN0034228-MONOMER
FBGN0039027	FBgn0039027	FBGN0039027-MONOMER
FBGN0039436	FBgn0039436	FBGN0039436-MONOMER
FBGN0053143	FBgn0053143	FBGN0053143-MONOMER
FBGN0034664	FBgn0034664	FBGN0034664-MONOMER
FBGN0035507	FBgn0035507	FBGN0035507-MONOMER
FBGN0036683	FBgn0036683	FBGN0036683-MONOMER
FBGN0038631	FBgn0038631	FBGN0038631-MONOMER
FBGN0031163	FBgn0031163	FBGN0031163-MONOMER
FBGN0038676	FBgn0038676	FBGN0038676-MONOMER
FBGN0002872	FBgn0002872	FBGN0002872-MONOMER
FBGN0033960	FBgn0033960	FBGN0033960-MONOMER
FBGN0040674	FBgn0040674	FBGN0040674-MONOMER
FBGN0032100	FBgn0032100	FBGN0032100-MONOMER
FBGN0034452	FBgn0034452	FBGN0034452-MONOMER
FBGN0034487	FBgn0034487	FBGN0034487-MONOMER
FBGN0058267	FBgn0058267	FBGN0058267-MONOMER
FBGN0039751	FBgn0039751	FBGN0039751-MONOMER
FBGN0085309	FBgn0085309	FBGN0085309-MONOMER
FBGN0032101	FBgn0032101	FBGN0032101-MONOMER
FBGN0051867	FBgn0051867	FBGN0051867-MONOMER
FBGN0032681	FBgn0032681	FBGN0032681-MONOMER
FBGN0085535	FBgn0085535	FBGN0085535-MONOMER
FBGN0051231	FBgn0051231	FBGN0051231-MONOMER
FBGN0030937	FBgn0030937	FBGN0030937-MONOMER
FBGN0030456	FBgn0030456	FBGN0030456-MONOMER
FBGN0036029	FBgn0036029	FBGN0036029-MONOMER
FBGN0032153	FBgn0032153	FBGN0032153-MONOMER
FBGN0085329	FBgn0085329	FBGN0085329-MONOMER
FBGN0053626	FBgn0053626	FBGN0053626-MONOMER
FBGN0085589	FBgn0085589	FBGN0085589-MONOMER
FBGN0029649	FBgn0029649	FBGN0029649-MONOMER
FBGN0039385	FBgn0039385	FBGN0039385-MONOMER
FBGN0050430	FBgn0050430	FBGN0050430-MONOMER
FBGN0030340	FBgn0030340	FBGN0030340-MONOMER
FBGN0050177	FBgn0050177	FBGN0050177-MONOMER
FBGN0051464	FBgn0051464	FBGN0051464-MONOMER
FBGN0039075	FBgn0039075	FBGN0039075-MONOMER
FBGN0034281	FBgn0034281	FBGN0034281-MONOMER
FBGN0050291	FBgn0050291	FBGN0050291-MONOMER
FBGN0038148	FBgn0038148	FBGN0038148-MONOMER
FBGN0032282	FBgn0032282	FBGN0032282-MONOMER
FBGN0046247	FBgn0046247	FBGN0046247-MONOMER
FBGN0085468	FBgn0085468	FBGN0085468-MONOMER
FBGN0031851	FBgn0031851	FBGN0031851-MONOMER
FBGN0051008	FBgn0051008	FBGN0051008-MONOMER
FBGN0033866	FBgn0033866	FBGN0033866-MONOMER
FBGN0039648	FBgn0039648	FBGN0039648-MONOMER
FBGN0034515	FBgn0034515	FBGN0034515-MONOMER
FBGN0035478	FBgn0035478	FBGN0035478-MONOMER
FBGN0053548	FBgn0053548	FBGN0053548-MONOMER
FBGN0069950	FBgn0069950	FBGN0069950-MONOMER
FBGN0085566	FBgn0085566	FBGN0085566-MONOMER
FBGN0031544	FBgn0031544	FBGN0031544-MONOMER
FBGN0085382	FBgn0085382	FBGN0085382-MONOMER
FBGN0000581	FBgn0000581	FBGN0000581-MONOMER
FBGN0037443	FBgn0037443	FBGN0037443-MONOMER
FBGN0051038	FBgn0051038	FBGN0051038-MONOMER
FBGN0030667	FBgn0030667	FBGN0030667-MONOMER
FBGN0051098	FBgn0051098	FBGN0051098-MONOMER
FBGN0050076	FBgn0050076	FBGN0050076-MONOMER
FBGN0259107	FBgn0259107	FBGN0259107-MONOMER
FBGN0038013	FBgn0038013	FBGN0038013-MONOMER
FBGN0038567	FBgn0038567	FBGN0038567-MONOMER
FBGN0069925	FBgn0069925	FBGN0069925-MONOMER
FBGN0085212	FBgn0085212	FBGN0085212-MONOMER
FBGN0050409	FBgn0050409	FBGN0050409-MONOMER
FBGN0037409	FBgn0037409	FBGN0037409-MONOMER
FBGN0020647	FBgn0020647	FBGN0020647-MONOMER
FBGN0036348	FBgn0036348	FBGN0036348-MONOMER
FBGN0043457	FBgn0043457	FBGN0043457-MONOMER
FBGN0052644	FBgn0052644	FBGN0052644-MONOMER
FBGN0028572	FBgn0028572	FBGN0028572-MONOMER
FBGN0259699	FBgn0259699	FBGN0259699-MONOMER
FBGN0036627	FBgn0036627	FBGN0036627-MONOMER
FBGN0085282	FBgn0085282	FBGN0085282-MONOMER
FBGN0035356	FBgn0035356	FBGN0035356-MONOMER
FBGN0040035	FBgn0040035	FBGN0040035-MONOMER
FBGN0051523	FBgn0051523	FBGN0051523-MONOMER
FBGN0039465	FBgn0039465	FBGN0039465-MONOMER
FBGN0035449	FBgn0035449	FBGN0035449-MONOMER
FBGN0030065	FBgn0030065	FBGN0030065-MONOMER
FBGN0051907	FBgn0051907	FBGN0051907-MONOMER
FBGN0039833	FBgn0039833	FBGN0039833-MONOMER
FBGN0034741	FBgn0034741	FBGN0034741-MONOMER
FBGN0053054	FBgn0053054	FBGN0053054-MONOMER
FBGN0030852	FBgn0030852	FBGN0030852-MONOMER
FBGN0030850	FBgn0030850	FBGN0030850-MONOMER
FBGN0036609	FBgn0036609	FBGN0036609-MONOMER
FBGN0035562	FBgn0035562	FBGN0035562-MONOMER
FBGN0032781	FBgn0032781	FBGN0032781-MONOMER
FBGN0051244	FBgn0051244	FBGN0051244-MONOMER
FBGN0053509	FBgn0053509	FBGN0053509-MONOMER
FBGN0035042	FBgn0035042	FBGN0035042-MONOMER
FBGN0036165	FBgn0036165	FBGN0036165-MONOMER
FBGN0259701	FBgn0259701	FBGN0259701-MONOMER
FBGN0034399	FBgn0034399	FBGN0034399-MONOMER
FBGN0032865	FBgn0032865	FBGN0032865-MONOMER
FBGN0033541	FBgn0033541	FBGN0033541-MONOMER
FBGN0085339	FBgn0085339	FBGN0085339-MONOMER
FBGN0034239	FBgn0034239	FBGN0034239-MONOMER
FBGN0036112	FBgn0036112	FBGN0036112-MONOMER
FBGN0085256	FBgn0085256	FBGN0085256-MONOMER
FBGN0085284	FBgn0085284	FBGN0085284-MONOMER
FBGN0061360	FBgn0061360	FBGN0061360-MONOMER
FBGN0032334	FBgn0032334	FBGN0032334-MONOMER
FBGN0031343	FBgn0031343	FBGN0031343-MONOMER
FBGN0025676	FBgn0025676	FBGN0025676-MONOMER
FBGN0010551	FBgn0010551	FBGN0010551-MONOMER
FBGN0052819	FBgn0052819	FBGN0052819-MONOMER
FBGN0033258	FBgn0033258	FBGN0033258-MONOMER
FBGN0032110	FBgn0032110	FBGN0032110-MONOMER
FBGN0051646	FBgn0051646	FBGN0051646-MONOMER
FBGN0031129	FBgn0031129	FBGN0031129-MONOMER
FBGN0085543	FBgn0085543	FBGN0085543-MONOMER
FBGN0035523	FBgn0035523	FBGN0035523-MONOMER
FBGN0034530	FBgn0034530	FBGN0034530-MONOMER
FBGN0052039	FBgn0052039	FBGN0052039-MONOMER
FBGN0053178	FBgn0053178	FBGN0053178-MONOMER
FBGN0035330	FBgn0035330	FBGN0035330-MONOMER
FBGN0032340	FBgn0032340	FBGN0032340-MONOMER
FBGN0051189	FBgn0051189	FBGN0051189-MONOMER
FBGN0038437	FBgn0038437	FBGN0038437-MONOMER
FBGN0031070	FBgn0031070	FBGN0031070-MONOMER
FBGN0031682	FBgn0031682	FBGN0031682-MONOMER
FBGN0036730	FBgn0036730	FBGN0036730-MONOMER
FBGN0033274	FBgn0033274	FBGN0033274-MONOMER
FBGN0053512	FBgn0053512	FBGN0053512-MONOMER
FBGN0034407	FBgn0034407	FBGN0034407-MONOMER
FBGN0058195	FBgn0058195	FBGN0058195-MONOMER
FBGN0051627	FBgn0051627	FBGN0051627-MONOMER
FBGN0067339	FBgn0067339	FBGN0067339-MONOMER
FBGN0032205	FBgn0032205	FBGN0032205-MONOMER
FBGN0250827	FBgn0250827	FBGN0250827-MONOMER
FBGN0032789	FBgn0032789	FBGN0032789-MONOMER
FBGN0086856	FBgn0086856	FBGN0086856-MONOMER
FBGN0259705	FBgn0259705	FBGN0259705-MONOMER
FBGN0030913	FBgn0030913	FBGN0030913-MONOMER
FBGN0040279	FBgn0040279	FBGN0040279-MONOMER
FBGN0033484	FBgn0033484	FBGN0033484-MONOMER
FBGN0040531	FBgn0040531	FBGN0040531-MONOMER
FBGN0085242	FBgn0085242	FBGN0085242-MONOMER
FBGN0036573	FBgn0036573	FBGN0036573-MONOMER
FBGN0085322	FBgn0085322	FBGN0085322-MONOMER
FBGN0035710	FBgn0035710	FBGN0035710-MONOMER
FBGN0036687	FBgn0036687	FBGN0036687-MONOMER
FBGN0029961	FBgn0029961	FBGN0029961-MONOMER
FBGN0013732	FBgn0013732	FBGN0013732-MONOMER
FBGN0037482	FBgn0037482	FBGN0037482-MONOMER
FBGN0036136	FBgn0036136	FBGN0036136-MONOMER
FBGN0035019	FBgn0035019	FBGN0035019-MONOMER
FBGN0050497	FBgn0050497	FBGN0050497-MONOMER
FBGN0083960	FBgn0083960	FBGN0083960-MONOMER
FBGN0037780	FBgn0037780	FBGN0037780-MONOMER
FBGN0039942	FBgn0039942	FBGN0039942-MONOMER
FBGN0033771	FBgn0033771	FBGN0033771-MONOMER
FBGN0052614	FBgn0052614	FBGN0052614-MONOMER
FBGN0034564	FBgn0034564	FBGN0034564-MONOMER
FBGN0026083	FBgn0026083	FBGN0026083-MONOMER
FBGN0029685	FBgn0029685	FBGN0029685-MONOMER
FBGN0033832	FBgn0033832	FBGN0033832-MONOMER
FBGN0039870	FBgn0039870	FBGN0039870-MONOMER
FBGN0085559	FBgn0085559	FBGN0085559-MONOMER
FBGN0030081	FBgn0030081	FBGN0030081-MONOMER
FBGN0027537	FBgn0027537	FBGN0027537-MONOMER
FBGN0037235	FBgn0037235	FBGN0037235-MONOMER
FBGN0038300	FBgn0038300	FBGN0038300-MONOMER
FBGN0085296	FBgn0085296	FBGN0085296-MONOMER
FBGN0030851	FBgn0030851	FBGN0030851-MONOMER
FBGN0050485	FBgn0050485	FBGN0050485-MONOMER
FBGN0026238	FBgn0026238	FBGN0026238-MONOMER
FBGN0085351	FBgn0085351	FBGN0085351-MONOMER
FBGN0032455	FBgn0032455	FBGN0032455-MONOMER
FBGN0053792	FBgn0053792	FBGN0053792-MONOMER
FBGN0040904	FBgn0040904	FBGN0040904-MONOMER
FBGN0085317	FBgn0085317	FBGN0085317-MONOMER
FBGN0034959	FBgn0034959	FBGN0034959-MONOMER
FBGN0052641	FBgn0052641	FBGN0052641-MONOMER
FBGN0259152	FBgn0259152	FBGN0259152-MONOMER
FBGN0037122	FBgn0037122	FBGN0037122-MONOMER
FBGN0051784	FBgn0051784	FBGN0051784-MONOMER
FBGN0039642	FBgn0039642	FBGN0039642-MONOMER
FBGN0085677	FBgn0085677	FBGN0085677-MONOMER
FBGN0035877	FBgn0035877	FBGN0035877-MONOMER
FBGN0085666	FBgn0085666	FBGN0085666-MONOMER
FBGN0085664	FBgn0085664	FBGN0085664-MONOMER
FBGN0053690	FBgn0053690	FBGN0053690-MONOMER
FBGN0058445	FBgn0058445	FBGN0058445-MONOMER
FBGN0028644	FBgn0028644	FBGN0028644-MONOMER
FBGN0033821	FBgn0033821	FBGN0033821-MONOMER
FBGN0030836	FBgn0030836	FBGN0030836-MONOMER
FBGN0053924	FBgn0053924	FBGN0053924-MONOMER
FBGN0014163	FBgn0014163	FBGN0014163-MONOMER
FBGN0036466	FBgn0036466	FBGN0036466-MONOMER
FBGN0039404	FBgn0039404	FBGN0039404-MONOMER
FBGN0035515	FBgn0035515	FBGN0035515-MONOMER
FBGN0036716	FBgn0036716	FBGN0036716-MONOMER
FBGN0027499	FBgn0027499	FBGN0027499-MONOMER
FBGN0036923	FBgn0036923	FBGN0036923-MONOMER
FBGN0030365	FBgn0030365	FBGN0030365-MONOMER
FBGN0038968	FBgn0038968	FBGN0038968-MONOMER
FBGN0027490	FBgn0027490	FBGN0027490-MONOMER
FBGN0032065	FBgn0032065	FBGN0032065-MONOMER
FBGN0040397	FBgn0040397	FBGN0040397-MONOMER
FBGN0033842	FBgn0033842	FBGN0033842-MONOMER
FBGN0039939	FBgn0039939	FBGN0039939-MONOMER
FBGN0259733	FBgn0259733	FBGN0259733-MONOMER
FBGN0033863	FBgn0033863	FBGN0033863-MONOMER
FBGN0039491	FBgn0039491	FBGN0039491-MONOMER
FBGN0029850	FBgn0029850	FBGN0029850-MONOMER
FBGN0050398	FBgn0050398	FBGN0050398-MONOMER
FBGN0036194	FBgn0036194	FBGN0036194-MONOMER
FBGN0051460	FBgn0051460	FBGN0051460-MONOMER
FBGN0040799	FBgn0040799	FBGN0040799-MONOMER
FBGN0036599	FBgn0036599	FBGN0036599-MONOMER
FBGN0031940	FBgn0031940	FBGN0031940-MONOMER
FBGN0034758	FBgn0034758	FBGN0034758-MONOMER
FBGN0038658	FBgn0038658	FBGN0038658-MONOMER
FBGN0085668	FBgn0085668	FBGN0085668-MONOMER
FBGN0034860	FBgn0034860	FBGN0034860-MONOMER
FBGN0061196	FBgn0061196	FBGN0061196-MONOMER
FBGN0039079	FBgn0039079	FBGN0039079-MONOMER
FBGN0031186	FBgn0031186	FBGN0031186-MONOMER
FBGN0037755	FBgn0037755	FBGN0037755-MONOMER
FBGN0034514	FBgn0034514	FBGN0034514-MONOMER
FBGN0085667	FBgn0085667	FBGN0085667-MONOMER
FBGN0032204	FBgn0032204	FBGN0032204-MONOMER
FBGN0032269	FBgn0032269	FBGN0032269-MONOMER
FBGN0250844	FBgn0250844	FBGN0250844-MONOMER
FBGN0035491	FBgn0035491	FBGN0035491-MONOMER
FBGN0035364	FBgn0035364	FBGN0035364-MONOMER
FBGN0039237	FBgn0039237	FBGN0039237-MONOMER
FBGN0033788	FBgn0033788	FBGN0033788-MONOMER
FBGN0052266	FBgn0052266	FBGN0052266-MONOMER
FBGN0029857	FBgn0029857	FBGN0029857-MONOMER
FBGN0036704	FBgn0036704	FBGN0036704-MONOMER
FBGN0034248	FBgn0034248	FBGN0034248-MONOMER
FBGN0085560	FBgn0085560	FBGN0085560-MONOMER
FBGN0036364	FBgn0036364	FBGN0036364-MONOMER
FBGN0037753	FBgn0037753	FBGN0037753-MONOMER
FBGN0032364	FBgn0032364	FBGN0032364-MONOMER
FBGN0054054	FBgn0054054	FBGN0054054-MONOMER
FBGN0050466	FBgn0050466	FBGN0050466-MONOMER
FBGN0038526	FBgn0038526	FBGN0038526-MONOMER
FBGN0030739	FBgn0030739	FBGN0030739-MONOMER
FBGN0050193	FBgn0050193	FBGN0050193-MONOMER
FBGN0040922	FBgn0040922	FBGN0040922-MONOMER
FBGN0036010	FBgn0036010	FBGN0036010-MONOMER
FBGN0085604	FBgn0085604	FBGN0085604-MONOMER
FBGN0259716	FBgn0259716	FBGN0259716-MONOMER
FBGN0029754	FBgn0029754	FBGN0029754-MONOMER
FBGN0000451	FBgn0000451	FBGN0000451-MONOMER
FBGN0030017	FBgn0030017	FBGN0030017-MONOMER
FBGN0250839	FBgn0250839	FBGN0250839-MONOMER
FBGN0040923	FBgn0040923	FBGN0040923-MONOMER
FBGN0033127	FBgn0033127	FBGN0033127-MONOMER
FBGN0085671	FBgn0085671	FBGN0085671-MONOMER
FBGN0085674	FBgn0085674	FBGN0085674-MONOMER
FBGN0030434	FBgn0030434	FBGN0030434-MONOMER
FBGN0032504	FBgn0032504	FBGN0032504-MONOMER
FBGN0030824	FBgn0030824	FBGN0030824-MONOMER
FBGN0039109	FBgn0039109	FBGN0039109-MONOMER
FBGN0016032	FBgn0016032	FBGN0016032-MONOMER
FBGN0039124	FBgn0039124	FBGN0039124-MONOMER
FBGN0259741	FBgn0259741	FBGN0259741-MONOMER
FBGN0037724	FBgn0037724	FBGN0037724-MONOMER
FBGN0033344	FBgn0033344	FBGN0033344-MONOMER
FBGN0052320	FBgn0052320	FBGN0052320-MONOMER
FBGN0034201	FBgn0034201	FBGN0034201-MONOMER
FBGN0052365	FBgn0052365	FBGN0052365-MONOMER
FBGN0053294	FBgn0053294	FBGN0053294-MONOMER
FBGN0039702	FBgn0039702	FBGN0039702-MONOMER
FBGN0038847	FBgn0038847	FBGN0038847-MONOMER
FBGN0038028	FBgn0038028	FBGN0038028-MONOMER
FBGN0034274	FBgn0034274	FBGN0034274-MONOMER
FBGN0020300	FBgn0020300	FBGN0020300-MONOMER
FBGN0033177	FBgn0033177	FBGN0033177-MONOMER
FBGN0052208	FBgn0052208	FBGN0052208-MONOMER
FBGN0034793	FBgn0034793	FBGN0034793-MONOMER
FBGN0052485	FBgn0052485	FBGN0052485-MONOMER
FBGN0039507	FBgn0039507	FBGN0039507-MONOMER
FBGN0037662	FBgn0037662	FBGN0037662-MONOMER
FBGN0085321	FBgn0085321	FBGN0085321-MONOMER
FBGN0030629	FBgn0030629	FBGN0030629-MONOMER
FBGN0085561	FBgn0085561	FBGN0085561-MONOMER
FBGN0085683	FBgn0085683	FBGN0085683-MONOMER
FBGN0052109	FBgn0052109	FBGN0052109-MONOMER
FBGN0051785	FBgn0051785	FBGN0051785-MONOMER
FBGN0034945	FBgn0034945	FBGN0034945-MONOMER
FBGN0054012	FBgn0054012	FBGN0054012-MONOMER
FBGN0038078	FBgn0038078	FBGN0038078-MONOMER
FBGN0050017	FBgn0050017	FBGN0050017-MONOMER
FBGN0036324	FBgn0036324	FBGN0036324-MONOMER
FBGN0040153	FBgn0040153	FBGN0040153-MONOMER
FBGN0040590	FBgn0040590	FBGN0040590-MONOMER
FBGN0085615	FBgn0085615	FBGN0085615-MONOMER
FBGN0042127	FBgn0042127	FBGN0042127-MONOMER
FBGN0035495	FBgn0035495	FBGN0035495-MONOMER
FBGN0083971	FBgn0083971	FBGN0083971-MONOMER
FBGN0085546	FBgn0085546	FBGN0085546-MONOMER
FBGN0039647	FBgn0039647	FBGN0039647-MONOMER
FBGN0052295	FBgn0052295	FBGN0052295-MONOMER
FBGN0034199	FBgn0034199	FBGN0034199-MONOMER
FBGN0053928	FBgn0053928	FBGN0053928-MONOMER
FBGN0058108	FBgn0058108	FBGN0058108-MONOMER
FBGN0037506	FBgn0037506	FBGN0037506-MONOMER
FBGN0085640	FBgn0085640	FBGN0085640-MONOMER
FBGN0031611	FBgn0031611	FBGN0031611-MONOMER
FBGN0032772	FBgn0032772	FBGN0032772-MONOMER
FBGN0058269	FBgn0058269	FBGN0058269-MONOMER
FBGN0086265	FBgn0086265	FBGN0086265-MONOMER
FBGN0054053	FBgn0054053	FBGN0054053-MONOMER
FBGN0033324	FBgn0033324	FBGN0033324-MONOMER
FBGN0032171	FBgn0032171	FBGN0032171-MONOMER
FBGN0032375	FBgn0032375	FBGN0032375-MONOMER
FBGN0066293	FBgn0066293	FBGN0066293-MONOMER
FBGN0033216	FBgn0033216	FBGN0033216-MONOMER
FBGN0085591	FBgn0085591	FBGN0085591-MONOMER
FBGN0047135	FBgn0047135	FBGN0047135-MONOMER
FBGN0036198	FBgn0036198	FBGN0036198-MONOMER
FBGN0002709	FBgn0002709	FBGN0002709-MONOMER
FBGN0034391	FBgn0034391	FBGN0034391-MONOMER
FBGN0039820	FBgn0039820	FBGN0039820-MONOMER
FBGN0011785	FBgn0011785	FBGN0011785-MONOMER
FBGN0085357	FBgn0085357	FBGN0085357-MONOMER
FBGN0033287	FBgn0033287	FBGN0033287-MONOMER
FBGN0036052	FBgn0036052	FBGN0036052-MONOMER
FBGN0051975	FBgn0051975	FBGN0051975-MONOMER
FBGN0085411	FBgn0085411	FBGN0085411-MONOMER
FBGN0040491	FBgn0040491	FBGN0040491-MONOMER
FBGN0259148	FBgn0259148	FBGN0259148-MONOMER
FBGN0029681	FBgn0029681	FBGN0029681-MONOMER
FBGN0039118	FBgn0039118	FBGN0039118-MONOMER
FBGN0035498	FBgn0035498	FBGN0035498-MONOMER
FBGN0030248	FBgn0030248	FBGN0030248-MONOMER
FBGN0031026	FBgn0031026	FBGN0031026-MONOMER
FBGN0036128	FBgn0036128	FBGN0036128-MONOMER
FBGN0001234	FBgn0001234	FBGN0001234-MONOMER
FBGN0085310	FBgn0085310	FBGN0085310-MONOMER
FBGN0035995	FBgn0035995	FBGN0035995-MONOMER
FBGN0028416	FBgn0028416	FBGN0028416-MONOMER
FBGN0030702	FBgn0030702	FBGN0030702-MONOMER
FBGN0034869	FBgn0034869	FBGN0034869-MONOMER
FBGN0259717	FBgn0259717	FBGN0259717-MONOMER
FBGN0029518	FBgn0029518	FBGN0029518-MONOMER
FBGN0035151	FBgn0035151	FBGN0035151-MONOMER
FBGN0058113	FBgn0058113	FBGN0058113-MONOMER
FBGN0051698	FBgn0051698	FBGN0051698-MONOMER
FBGN0085526	FBgn0085526	FBGN0085526-MONOMER
FBGN0022153	FBgn0022153	FBGN0022153-MONOMER
FBGN0069949	FBgn0069949	FBGN0069949-MONOMER
FBGN0038536	FBgn0038536	FBGN0038536-MONOMER
FBGN0030034	FBgn0030034	FBGN0030034-MONOMER
FBGN0053775	FBgn0053775	FBGN0053775-MONOMER
FBGN0051803	FBgn0051803	FBGN0051803-MONOMER
FBGN0033372	FBgn0033372	FBGN0033372-MONOMER
FBGN0028892	FBgn0028892	FBGN0028892-MONOMER
FBGN0085593	FBgn0085593	FBGN0085593-MONOMER
FBGN0051230	FBgn0051230	FBGN0051230-MONOMER
FBGN0037414	FBgn0037414	FBGN0037414-MONOMER
FBGN0025612	FBgn0025612	FBGN0025612-MONOMER
FBGN0039312	FBgn0039312	FBGN0039312-MONOMER
FBGN0069958	FBgn0069958	FBGN0069958-MONOMER
FBGN0032839	FBgn0032839	FBGN0032839-MONOMER
FBGN0033229	FBgn0033229	FBGN0033229-MONOMER
FBGN0038564	FBgn0038564	FBGN0038564-MONOMER
FBGN0085699	FBgn0085699	FBGN0085699-MONOMER
FBGN0039462	FBgn0039462	FBGN0039462-MONOMER
FBGN0037184	FBgn0037184	FBGN0037184-MONOMER
FBGN0053704	FBgn0053704	FBGN0053704-MONOMER
FBGN0031774	FBgn0031774	FBGN0031774-MONOMER
FBGN0051498	FBgn0051498	FBGN0051498-MONOMER
FBGN0033566	FBgn0033566	FBGN0033566-MONOMER
FBGN0039469	FBgn0039469	FBGN0039469-MONOMER
FBGN0038079	FBgn0038079	FBGN0038079-MONOMER
FBGN0029746	FBgn0029746	FBGN0029746-MONOMER
FBGN0085506	FBgn0085506	FBGN0085506-MONOMER
FBGN0038256	FBgn0038256	FBGN0038256-MONOMER
FBGN0034899	FBgn0034899	FBGN0034899-MONOMER
FBGN0036882	FBgn0036882	FBGN0036882-MONOMER
FBGN0033019	FBgn0033019	FBGN0033019-MONOMER
FBGN0058000	FBgn0058000	FBGN0058000-MONOMER
FBGN0031724	FBgn0031724	FBGN0031724-MONOMER
FBGN0029836	FBgn0029836	FBGN0029836-MONOMER
FBGN0050481	FBgn0050481	FBGN0050481-MONOMER
FBGN0040689	FBgn0040689	FBGN0040689-MONOMER
FBGN0038771	FBgn0038771	FBGN0038771-MONOMER
FBGN0035522	FBgn0035522	FBGN0035522-MONOMER
FBGN0042135	FBgn0042135	FBGN0042135-MONOMER
FBGN0035480	FBgn0035480	FBGN0035480-MONOMER
FBGN0052789	FBgn0052789	FBGN0052789-MONOMER
FBGN0040928	FBgn0040928	FBGN0040928-MONOMER
FBGN0031001	FBgn0031001	FBGN0031001-MONOMER
FBGN0030993	FBgn0030993	FBGN0030993-MONOMER
FBGN0032166	FBgn0032166	FBGN0032166-MONOMER
FBGN0037739	FBgn0037739	FBGN0037739-MONOMER
FBGN0050486	FBgn0050486	FBGN0050486-MONOMER
FBGN0030721	FBgn0030721	FBGN0030721-MONOMER
FBGN0250911	FBgn0250911	FBGN0250911-MONOMER
FBGN0050172	FBgn0050172	FBGN0050172-MONOMER
FBGN0036515	FBgn0036515	FBGN0036515-MONOMER
FBGN0030258	FBgn0030258	FBGN0030258-MONOMER
FBGN0033767	FBgn0033767	FBGN0033767-MONOMER
FBGN0033135	FBgn0033135	FBGN0033135-MONOMER
FBGN0001090	FBgn0001090	FBGN0001090-MONOMER
FBGN0035384	FBgn0035384	FBGN0035384-MONOMER
FBGN0035721	FBgn0035721	FBGN0035721-MONOMER
FBGN0029672	FBgn0029672	FBGN0029672-MONOMER
FBGN0035085	FBgn0035085	FBGN0035085-MONOMER
FBGN0030302	FBgn0030302	FBGN0030302-MONOMER
FBGN0085515	FBgn0085515	FBGN0085515-MONOMER
FBGN0037116	FBgn0037116	FBGN0037116-MONOMER
FBGN0033453	FBgn0033453	FBGN0033453-MONOMER
FBGN0031763	FBgn0031763	FBGN0031763-MONOMER
FBGN0037123	FBgn0037123	FBGN0037123-MONOMER
FBGN0085215	FBgn0085215	FBGN0085215-MONOMER
FBGN0052732	FBgn0052732	FBGN0052732-MONOMER
FBGN0034428	FBgn0034428	FBGN0034428-MONOMER
FBGN0039707	FBgn0039707	FBGN0039707-MONOMER
FBGN0085308	FBgn0085308	FBGN0085308-MONOMER
FBGN0039723	FBgn0039723	FBGN0039723-MONOMER
FBGN0035178	FBgn0035178	FBGN0035178-MONOMER
FBGN0036075	FBgn0036075	FBGN0036075-MONOMER
FBGN0029737	FBgn0029737	FBGN0029737-MONOMER
FBGN0085471	FBgn0085471	FBGN0085471-MONOMER
FBGN0033772	FBgn0033772	FBGN0033772-MONOMER
FBGN0039511	FBgn0039511	FBGN0039511-MONOMER
FBGN0053007	FBgn0053007	FBGN0053007-MONOMER
FBGN0036141	FBgn0036141	FBGN0036141-MONOMER
FBGN0038973	FBgn0038973	FBGN0038973-MONOMER
FBGN0038054	FBgn0038054	FBGN0038054-MONOMER
FBGN0051847	FBgn0051847	FBGN0051847-MONOMER
FBGN0035880	FBgn0035880	FBGN0035880-MONOMER
FBGN0032938	FBgn0032938	FBGN0032938-MONOMER
FBGN0035924	FBgn0035924	FBGN0035924-MONOMER
FBGN0053051	FBgn0053051	FBGN0053051-MONOMER
FBGN0039451	FBgn0039451	FBGN0039451-MONOMER
FBGN0037763	FBgn0037763	FBGN0037763-MONOMER
FBGN0029856	FBgn0029856	FBGN0029856-MONOMER
FBGN0034541	FBgn0034541	FBGN0034541-MONOMER
FBGN0032968	FBgn0032968	FBGN0032968-MONOMER
FBGN0053322	FBgn0053322	FBGN0053322-MONOMER
