3117	3.1.3.1	9
3117	3.1.3.1	9
3125	3.4.21.26	9
3126	3.1.1.3	9
3126	3.1.1.32	9
3127	3.6.1.15	9
3130	3.6.1.3	9
3137	2.4.2.10	9
3137	4.1.1.23	9
3147	1.9.3.1	9
3148	3.6.1.3	9
3152	5.2.1.2	9
3152	2.5.1.18	9
3152	2.5.1.18	9
3160	3.6.1.3	9
3164	6.3.2.19	9
3174	2.7.7.6	9
3188	2.4.2.28	9
3190	3.2.1.14	9
3192	3.5.1.28	9
3192	3.5.1.28	9
3193	1.6.5.3	9
3193	1.6.99.3	9
3197	3.4.11.2	9
3197	3.4.11.2	9
3197	3.4.11.2	9
3200	3.6.3.1	9
3201	1.14.11.1	9
3204	3.4.15.1	9
3216	3.6.1.3	9
3216	3.6.3.44	9
3216	2.7.11.1	9
3218	3.2.1.17	9
3222	3.1.3.41	9
3225	3.2.1.24	9
3228	3.1.2.3	9
3228	3.1.2.20	9
3228	3.1.2.2	9
3228	3.1.2.2	9
3228	3.1.2.2	9
3228	3.1.2	9
3228	3.1.2.2	9
3228	3.1.2	9
3228	3.1.2.2	9
3228	3.1.2.2	9
3235	3.1.3.2	9
3235	3.1.3.2	9
3235	3.1.3.48	9
3243	1.15.1.1	9
3248	2.7.11.1	9
3257	6.3.4.10	9
3257	6.3.4.15	9
3258	3.1.1.34	9
3261	3.4.24.11	9
3262	3.6.3.14	9
3262	3.6.3.6	9
3272	2.4.2.30	9
3274	3.6.1.3	9
3285	6.3.2.19	9
3288	1.17.1.4	9
3288	1.17.1.4	9
3288	1.17.3.2	9
3291	3.6.1.3	9
3292	4.3.3.2	9
3296	1.5.1.6	9
3298	2.7.10.1	9
3300	2.3.1.6	9
3303	3.4.21.4	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1.215	9
3308	2.4.1	9
3308	2.4.1.17	9
3308	2.4.1	9
3308	2.4.1.17	9
3308	2.4.1.17	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1.17	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1.203	9
3308	2.4.1.17	9
3308	2.4.1.17	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1	9
3308	2.4.1	9
3311	6.3.5	9
3311	6.3.5.7	9
3313	2.3.1.16	9
3313	1.1.1.211	9
3315	3.5.1.41	9
3322	1.4.1.13	9
3322	1.4.1.4	9
3322	6.3.1.2	9
3324	1.3.5.1	9
3328	2.7.10.2	9
3333	3.2.1.14	9
3338	2.7.7.34	9
3340	6.2.1.3	9
3340	6.2.1.3	9
3340	6.2.1.3	9
3340	6.2.1.3	9
3340	6.2.1.15	9
3340	6.2.1.3	9
3340	6.2.1.3	9
3343	2.7.9.3	9
3347	3.6.1.3	9
3350	3.6.3.14	9
3350	3.6.3.6	9
3352	4.6.1.1	9
3355	2.1.1.32	9
3358	3.1.1.1	9
3359	2.4.1.17	9
3359	2.4.1.17	9
3359	2.4.1.17	9
3359	2.4.1.17	9
3359	2.4.1.17	9
3359	2.4.1.17	9
3360	1.14.17.1	9
3361	3.5.2.5	9
3363	3.2.2.23	9
3363	4.2.99.18	9
3363	4.2.99.18	9
3363	3.2.2.23	9
3364	3.4.11.1	9
3366	6.1.1.20	9
3368	1.1.1.40	9
3375	3.5.4.4	9
3377	6.3.2.19	9
3386	3.1.4.35	9
3392	3.4.15.1	9
3396	2.7.4.3	9
3398	2.6.1.44	9
3398	2.6.1.51	9
3399	6.1.1.5	9
3401	3.4.11.9	9
3405	2.1.1.66	9
3417	1.1.3.16	9
3423	3.4.21.4	9
3425	3.1.3.56	9
3425	3.1.3.56	9
3433	3.1.1.1	9
3437	1.14.11.12	9
3439	1.9.3.1	9
3445	3.2.1.14	9
3448	3.4.24.11	9
3452	3.6.3.14	9
3452	3.6.3.6	9
3457	2.4.1.41	9
3461	2.5.1.60	9
3463	2.5.1.18	9
3463	2.5.1.18	9
3468	1.14.11.2	9
3475	3.1.2.4	9
3475	3.1.2.4	9
3476	6.3.2.19	9
3478	3.1.3.18	9
3485	2.3.1.21	9
3490	3.6.1.3	9
3490	3.4.21.92	9
3491	3.6.5	9
3491	3.6.5.1	9
3495	6.1.1.21	9
3502	3.2.1.52	9
3502	3.2.1.52	9
3524	3.4.19.9	9
3524	3.4.19.9	9
3524	3.4.19.9	9
3532	2.4.1.87	9
3532	2.4.1	9
3532	2.4.1	9
3532	2.4.1	9
3534	3.4.11.2	9
3534	3.4.11.2	9
3534	3.4.11.2	9
3535	3.1.2.15	9
3540	2.7.7.49	9
3544	3.1.1.4	9
3544	3.1.1.4	9
3550	3.6.1.3	9
3554	2.7.7.49	9
3558	2.7.7.49	9
3562	3.4.21.4	9
3563	1.9.3.1	9
3567	3.6.1.3	9
3569	3.1.3.5	9
3569	3.1.3.5	9
3569	3.1.3.5	9
3573	3.1.2.15	9
3576	2.4.1.17	9
3576	2.4.1.17	9
3576	2.4.1.17	9
3576	2.4.1.17	9
3576	2.4.1.17	9
3576	2.4.1.17	9
3576	2.4.1.223	9
3591	2.7.4.8	9
3592	3.5.4.5	9
3592	3.5.4.5	9
3594	2.4.1.149	9
3602	2.1.1.43	9
3606	2.7.11.1	9
3608	2.7.3.3	9
3612	2.7.1.107	9
3617	6.3.2.19	9
3620	2.4.1.17	9
3620	2.4.1.17	9
3620	2.4.1.17	9
3620	2.4.1.17	9
3620	2.4.1.17	9
3620	2.4.1.17	9
3620	2.4.1.135	9
3621	3.1.26.5	9
3630	3.5.1.2	9
3632	3.2.1.22	9
3636	2.4.2.14	9
3637	4.2.1.1	9
3637	4.2.1.1	9
3670	3.6.1.3	9
3681	6.1.1.20	9
3683	2.4.1.149	9
3686	3.1.1.3	9
3687	4.2.1.2	9
3690	3.6.1.3	9
3691	2.7.11.1	9
3701	6.1.1.11	9
3701	6.1.1.11	9
3703	1.14.11.2	9
3708	3.6.1.3	9
3714	3.1.1.1	9
3715	2.4.1.17	9
3715	2.4.1.17	9
3715	2.4.1.17	9
3715	2.4.1.17	9
3715	2.4.1.17	9
3715	2.4.1.17	9
3717	6.1.1.9	9
3719	3.1.3.48	9
3724	3.1.1.1	9
3727	2.7.11.1	9
3728	4.2.99.18	9
3728	4.2.99.18	9
3731	2.3.1.37	9
3735	3.1.1.3	9
3736	2.7.7.4	9
3736	2.7.1.25	9
3737	2.7.11.1	9
3738	3.1.3.16	9
3757	2.7.8.2	9
3759	3.1.3.4	9
3760	2.7.11.22	9
3760	2.7.11.23	9
3766	3.2.1.25	9
3778	3.6.1.1	9
3779	6.3.2.19	9
3785	4.6.1.1	9
3786	2.7.7.12	9
3786	2.7.7.10	9
3805	3.4.21.36	9
3805	3.4.24.26	9
3816	2.7.11.1	9
3816	2.7.11.22	9
3818	3.5.1.14	9
3828	3.6.1.3	9
3844	1.9.3.1	9
3846	3.4.11.1	9
3849	3.6.5	9
3849	3.6.5.1	9
3855	3.4.23.5	9
3855	3.4.23.1	9
3857	2.7.1.40	9
3859	1.11.1.7	9
3859	1.11.1.7	9
3862	3.1.3.18	9
3865	1.1.1.21	9
3865	1.1.1.21	9
3866	3.4.24.61	9
3870	1.1.1.14	9
3870	1.1.1.14	9
3874	2.7.7.6	9
3883	2.1.1.43	9
3885	3.1.3.5	9
3885	3.1.3.5	9
3885	3.1.3.5	9
3885	3.1.3.5	9
3885	3.1.3.5	9
3885	3.1.3.5	9
3886	2.5.1.18	9
3886	2.5.1.18	9
3890	3.5.1.98	9
3891	3.4.17.1	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11.12	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3896	1.14.11	9
3898	4.2.1.2	9
3903	3.6.5.5	9
3903	3.6.5.5	9
3907	3.6.1.17	9
3921	3.4.21.4	9
3930	2.7.7.49	9
3950	6.3.2.19	9
3951	6.3.2.19	9
3961	3.1.3.1	9
3961	3.1.3.1	9
3964	1.6.5.3	9
3964	1.6.99.3	9
3967	2.4.1.186	9
3967	2.4.1.186	9
3971	3.2.1.20	9
3971	3.2.1.20	9
3971	3.2.1.20	9
3972	3.6.3.14	9
3972	3.6.3.6	9
3973	3.6.4.4	9
3981	3.1.1.4	9
3981	3.1.1.4	9
3986	1.1.1.8	9
3989	1.9.3.1	9
3994	6.3.4.4	9
3995	3.4.11.18	9
4004	3.4.21.4	9
4006	2.1.1.33	9
4007	1.2.4.2	9
4014	3.1.3.16	9
4016	3.6.1.3	9
4024	6.3.2.19	9
4027	3.4.24.21	9
4029	3.6.1.3	9
4032	3.6.1.3	9
4045	4.2.1.1	9
4045	4.2.1.1	9
4055	3.1.2.15	9
4058	1.6.5.3	9
4058	1.6.99.3	9
4069	3.4.21.4	9
4073	6.3.2.25	9
4075	3.6.3.44	9
4075	1.18.6.1	9
4084	1.14.19.1	9
4089	3.6.1.3	9
4096	2.7.3.3	9
4098	3.4.24.11	9
4102	2.5.1.18	9
4102	1.8.5.1	9
4102	2.5.1.18	9
4102	1.5.4.1	9
4113	2.3.1.13	9
4118	2.7.8.8	9
4122	1.11.1.7	9
4122	1.11.1.7	9
4132	3.4.17.1	9
4133	3.4.11.1	9
4140	3.6.1.3	9
4140	2.7.7.7	9
4141	1.14.11.2	9
4144	2.7.11.24	9
4145	3.2.1.1	9
4145	3.2.1.1	9
4145	3.2.1.1	9
4145	3.2.1.1	9
4147	3.1.3.12	9
4148	3.2.1.24	9
4152	3.6.5.2	9
4152	3.6.5.2	9
4154	1.1.5.2	9
4154	1.1.1.47	9
4157	2.7.11.1	9
4165	4.2.3.12	9
4170	3.4.21.4	9
4172	3.1.3.48	9
4178	3.6.1.3	9
4184	2.4.2.26	9
4184	2.4.1.223	9
4184	1.2.1.12	9
4190	5.2.1.8	9
4198	1.8.3.2	9
4206	1.15.1.1	9
4208	1.14.17.1	9
4209	3.1.6.1	9
4214	3.6.1.3	9
4219	3.6.1.15	9
4227	3.6.5.1	9
4227	2.7.11.1	9
4231	3.1.4.46	9
4235	3.2.1.17	9
4247	3.4.21.4	9
4255	3.1.3.2	9
4255	3.1.3.2	9
4257	3.1.3.64	9
4271	3.2.1.17	9
4272	3.1.3.16	9
4298	3.1.1.3	9
4301	2.7.7.6	9
4306	2.7.11.1	9
4307	5.2.1.8	9
4312	2.7.11.1	9
4326	3.4.21.4	9
4335	1.3.99.3	9
4335	1.3.3.6	9
4335	1.3.99.3	9
4335	1.3.99.3	9
4336	1.6.99.3	9
4338	5.3.3.8	9
4338	5.3.3.8	9
4338	5.3.3.8	9
4339	2.7.11.1	9
4343	3.4.21.1	9
4344	3.4.23.36	9
4345	3.6.5	9
4345	3.6.5.1	9
4362	3.4.24.11	9
4363	6.3.1.2	9
4364	3.2.1.20	9
4364	3.2.1.20	9
4364	3.2.1.20	9
4370	3.2.1.113	9
4375	1.6.2.2	9
4378	3.4.23.1	9
4379	4.2.1.2	9
4381	3.6.3.14	9
4381	3.6.3.6	9
4390	1.4.1.3	9
4397	6.3.2.19	9
4398	3.6.3.14	9
4398	3.6.3.6	9
4404	3.6.3.44	9
4407	2.7.11.1	9
4408	3.1.2.15	9
4410	3.4.21.4	9
4417	3.4.21.1	9
4428	6.3.2.19	9
4430	4.1.1.37	9
4440	6.1.1.5	9
4441	1.6.5.3	9
4449	3.4.17.1	9
4456	1.8.3.2	9
4461	3.4.17.1	9
4464	1.11.1.7	9
4464	1.11.1.7	9
4467	4.6.1.1	9
4469	1.3.99.13	9
4473	2.7.1.127	9
4476	4.6.1.2	9
4483	6.2.1.12	9
4483	6.2.1.12	9
4483	6.2.1.12	9
4483	6.2.1.12	9
4486	4.6.1.1	9
4490	1.6.5.3	9
4490	1.6.99.3	9
4494	3.6.1.3	9
4496	3.6.1.3	9
4497	2.7.1.68	9
4498	3.1.1.7	9
4498	3.1.1.8	9
4501	2.5.1.18	9
4501	2.5.1.18	9
4506	1.3.3.4	9
4506	1.3.3.4	9
4508	2.5.1.26	9
4510	2.7.11.1	9
4514	2.4.1.17	9
4514	2.4.1.17	9
4514	2.4.1.17	9
4514	2.4.1.17	9
4514	2.4.1.17	9
4514	2.4.1.17	9
4517	3.6.3.14	9
4528	6.1.1.2	9
4531	6.3.2.19	9
4532	2.1.1.126	9
4534	2.7.11.1	9
4540	3.1.11.2	9
4549	6.3.2.19	9
4555	2.6.1.2	9
4555	4.4.1.14	9
4557	1.14.11.2	9
4560	3.4.21.4	9
4564	4.6.1.2	9
4566	2.3.1.51	9
4566	2.3.1.51	9
4575	3.1.1.3	9
4578	1.1.99.10	9
4580	6.3.2.19	9
4583	3.6.1.3	9
4584	2.7.1.10	9
4584	2.7.1.11	9
4585	3.6.3.35	9
4585	3.6.3.8	9
4589	1.11.1.7	9
4589	1.11.1.7	9
4590	2.4.1.198	9
4591	2.7.10.1	9
4592	3.6.5	9
4592	3.6.5.1	9
4608	2.4.1.17	9
4608	2.4.1.17	9
4608	2.4.1.17	9
4608	2.4.1.17	9
4608	2.4.1.17	9
4608	2.4.1.17	9
4611	1.14.17.3	9
4611	1.14.17.1	9
4615	2.7.11.1	9
4618	2.7.1.7	9
4618	2.7.1.1	9
4618	2.7.1.1	9
4618	2.7.1.2	9
4618	2.7.1.1	9
4625	3.4.21.4	9
4626	2.4.99.1	9
4626	2.4.99.10	9
4629	3.4.21.4	9
4630	2.3.2.8	9
4633	2.7.11.1	9
4633	2.7.11.20	9
4634	3.1.2.15	9
4637	1.14.17.1	9
4639	3.6.1.3	9
4640	3.5.4.1	9
4644	1.1.1.62	9
4651	3.1.13.4	9
4651	3.1.2.15	9
4653	1.14.19.1	9
4654	1.6.99.3	9
4657	3.6.3.14	9
4657	3.6.3.6	9
4664	3.6.1.3	9
4681	3.1.3.2	9
4681	3.1.3.2	9
4681	3.1.3.16	9
4688	2.3.1.50	9
4693	2.7.7.6	9
4693	2.3.1.48	9
4702	6.1.1.3	9
4703	2.7.7.7	9
4712	3.5.1.9	9
4714	2.7.1.20	9
4717	1.10.2.2	9
4718	3.6.5	9
4718	3.6.5.1	9
4724	2.4.2.38	9
4724	2.4.1.244	9
4725	3.6.3.14	9
4725	3.6.3.6	9
4728	3.2.1.24	9
4728	3.2.1.114	9
4729	1.2.1.5	9
4729	1.2.1.5	9
4729	1.2.1.5	9
4729	1.2.1.5	9
4729	1.2.1.5	9
4731	2.4.1.149	9
4732	4.2.1.70	9
4732	5.4.99.12	9
4744	3.6.5	9
4744	3.6.5.1	9
4748	2.7.1.40	9
4757	1.9.3.1	9
4765	3.4.21.4	9
4767	3.1.3.1	9
4767	3.1.3.1	9
4769	1.5.1.12	9
4769	1.5.1.12	9
4769	1.5.1.12	9
4769	1.5.1.12	9
4778	3.1.3.48	9
4781	1.1.1.41	9
4786	1.1.1.21	9
4786	1.1.1.21	9
4789	3.4.24.11	9
4795	4.1.1.17	9
4800	3.6.1.3	9
4807	3.6.3.14	9
4807	3.6.3.6	9
4811	2.3.2.13	9
4812	3.1.4.12	9
4823	3.6.1.3	9
4825	2.7.7.6	9
4830	3.6.5	9
4830	3.6.5.1	9
4831	3.1.3.41	9
4832	1.6.99.3	9
4834	2.5.1.60	9
4835	4.4.1.1	9
4835	4.4.1.1	9
4835	4.4.1.1	9
4836	3.4.11.18	9
4839	2.7.1.17	9
4855	3.6.1.3	9
4857	3.6.1.3	9
4859	2.7.11.1	9
4863	2.7.11.1	9
4865	4.2.1.1	9
4865	4.2.1.1	9
4866	3.1.3.16	9
4869	5.2.1.8	9
4870	3.1.1.1	9
4882	2.3.1.97	9
4885	3.4.24.19	9
4888	1.10.2.2	9
4898	4.1.1.37	9
4902	2.4.1.221	9
4910	1.2.1.12	9
4919	2.7.1.67	9
4920	3.2.1.24	9
4921	3.6.1.15	9
4929	2.7.7.50	9
4929	3.1.3.48	9
4930	2.7.7.49	9
4934	2.5.1.18	9
4934	2.5.1.18	9
4940	4.2.1.2	9
4947	3.1.3.41	9
4948	3.6.1.15	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4962	1.1.1.1	9
4968	5.1.3.2	9
4969	3.2.1.20	9
4969	3.2.1.20	9
4969	3.2.1.20	9
4972	3.6.3.14	9
4972	3.6.3.6	9
4974	3.6.3.14	9
4974	3.6.3.6	9
4976	6.1.1.22	9
4976	6.1.1	9
4976	6.1.1.12	9
4978	2.7.11.1	9
4984	3.4.21.4	9
4991	6.3.2.19	9
5002	3.6.5	9
5002	3.6.5.1	9
5009	2.7.1.160	9
5012	6.2.1.12	9
5012	6.2.1.12	9
5012	6.2.1.12	9
5012	6.2.1.12	9
5013	3.4.21.4	9
5019	2.7.11.1	9
5021	3.1.4.4	9
5030	3.4.17.1	9
5034	3.4.21.1	9
5035	2.3.2.2	9
5035	2.3.2.2	9
5035	2.3.2.2	9
5036	3.4.14.11	9
5036	3.4.14.5	9
5038	6.4.1.4	9
5038	6.4.1.3	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5045	2.7.4.6	9
5048	2.7.10.1	9
5054	1.1.99.5	9
5054	1.1.99.5	9
5054	1.1.99.5	9
5054	1.1.99.5	9
5055	3.6.5	9
5055	3.6.5.1	9
5065	1.14.11.2	9
5080	2.7.7.49	9
5085	3.1.3.48	9
5087	3.6.3.6	9
5092	6.3.2.19	9
5095	1.2.1.12	9
5096	1.1.1.37	9
5100	3.2.1.51	9
5121	1.11.1.7	9
5121	1.11.1.7	9
5126	3.5.1.41	9
5127	3.6.1.3	9
5133	3.5.4.4	9
5139	1.6.5.3	9
5140	6.3.2.19	9
5142	1.13.11.11	9
5159	2.3.1.51	9
5159	2.3.1.51	9
5164	3.6.1.3	9
5170	1.11.1.7	9
5170	1.11.1.7	9
5170	1.11.1.15	9
5170	1.11.1	9
5173	4.2.99.18	9
5173	4.2.99.18	9
5175	3.6.5	9
5175	3.6.5.1	9
5176	2.3.1.119	9
5176	2.4.1.34	9
5184	3.6.1.3	9
5196	3.6.1.3	9
5197	3.2.1.24	9
5197	3.2.1.114	9
5198	3.6.1.3	9
5207	3.4.24.26	9
5211	3.4.21.1	9
5213	3.1.3.4	9
5215	3.6.1.3	9
5219	2.7.7.49	9
5226	1.9.3.1	9
5234	3.1.3.48	9
5235	2.4.1.1	9
5235	2.4.1.1	9
5235	2.4.1.1	9
5235	2.4.1.1	9
5235	2.4.1.1	9
5235	2.4.1.1	9
5237	3.4.21.1	9
5240	2.1.1.43	9
5243	3.5.1.14	9
5253	2.4.2.3	9
5262	4.1.1.11	9
5262	4.1.1.15	9
5264	5.2.1.8	9
5267	3.6.3.6	9
5279	2.7.1.30	9
5287	1.5.1.2	9
5298	3.2.1.24	9
5302	3.4.24.64	9
5302	1.10.2.2	9
5309	5.3.4.1	9
5324	2.7.11.11	9
5324	2.7.11.1	9
5325	5.3.3.12	9
5326	3.1.3.48	9
5331	1.1.1.21	9
5331	1.1.1.21	9
5334	6.3.2.19	9
5343	1.5.99	9
5343	1.5.99.8	9
5343	1.5.99.8	9
5349	2.4.1.45	9
5356	3.6.5.1	9
5373	2.8.2.9	9
5378	2.5.1.18	9
5378	2.5.1.18	9
5379	3.4.21.92	9
5382	3.1.1.3	9
5382	3.1.1.32	9
5384	3.6.1.3	9
5386	2.7.11.1	9
5386	2.7.11.22	9
5391	4.2.1.1	9
5391	4.2.1.1	9
5392	5.2.1.8	9
5395	3.6.1.3	9
5400	3.4.11.1	9
5403	2.5.1.18	9
5403	1.8.5.1	9
5403	2.5.1.18	9
5403	1.5.4.1	9
5406	3.1.3.43	9
5406	3.1.3.16	9
5408	3.6.5.2	9
5408	3.6.5.2	9
5414	3.1.3.18	9
5417	4.1.2.13	9
5417	4.1.2.13	9
5418	4.2.1.1	9
5418	4.2.1.1	9
5421	4.6.1.1	9
5427	3.6.1.3	9
5431	2.4.1.87	9
5441	6.5.1.1	9
5446	3.1.1.1	9
5453	5.2.1.8	9
5454	4.6.1.2	9
5455	1.10.2.2	9
5463	2.7.7.49	9
5475	2.3.1.16	9
5475	2.3.1.176	9
5475	2.3.1.176	9
5481	3.4.21.4	9
5497	2.7.7.6	9
5498	2.3.1.51	9
5498	2.3.1.51	9
5506	1.4.3.5	9
5506	1.4.3.5	9
5508	2.6.1.2	9
5514	3.4.24.21	9
5516	3.1.3.16	9
5519	3.6.1.15	9
5526	3.6.1.3	9
5529	5.2.1.8	9
5534	3.6.5	9
5534	3.6.5.1	9
5537	3.6.1.3	9
5538	3.6.5	9
5538	3.6.5.1	9
5539	2.4.1.17	9
5539	2.4.1.17	9
5539	2.4.1.17	9
5539	2.4.1.17	9
5539	2.4.1.17	9
5539	2.4.1.17	9
5541	3.2.1.14	9
5547	3.2.1.45	9
5556	2.7.11.24	9
5557	6.1.1.15	9
5557	6.1.1.17	9
5561	3.4.21.4	9
5567	3.1.3.16	9
5570	2.7.11.1	9
5574	3.6.3.9	9
5600	5.4.2.8	9
5601	2.3.1.61	9
5605	1.14.17.1	9
5617	2.4.2.29	9
5627	4.1.99.3	9
5632	3.6.3.14	9
5639	3.4.21.4	9
5642	3.6.1.3	9
5643	3.6.5	9
5643	3.6.5.1	9
5654	3.6.5	9
5654	3.6.5.1	9
5660	4.1.1.15	9
5667	5.2.1.8	9
5674	3.1.2.15	9
5678	3.4.11.1	9
5681	6.1.1.6	9
5682	2.7.11.1	9
5683	3.4.21.4	9
5694	3.5.99.6	9
5701	3.6.5	9
5701	3.6.5.1	9
5704	3.6.1.3	9
5706	3.1.3.25	9
5706	3.1.3.25	9
5707	3.6.1.3	9
5713	3.4.23.5	9
5713	3.4.23.1	9
5719	3.6.1.3	9
5726	3.6.1.3	9
5728	4.6.1.2	9
5739	6.3.2.19	9
5741	2.4.1.224	9
5741	2.4.1.17	9
5741	2.4.1.17	9
5741	2.4.1.17	9
5741	2.4.1.225	9
5741	2.4.1.17	9
5741	2.4.1.17	9
5741	2.4.1.17	9
5741	2.4.1.223	9
5742	1.1.99.1	9
5743	2.1.1.37	9
5743	2.1.1.37	9
5745	2.7.8.27	9
5754	6.2.1.3	9
5754	6.2.1.3	9
5754	6.2.1.3	9
5754	6.2.1.3	9
5754	6.2.1.15	9
5754	6.2.1.3	9
5754	6.2.1.3	9
5761	1.14.11.12	9
5765	1.4.1.3	9
5767	3.4.21.4	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1.215	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1.222	9
5770	2.4.1.203	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1.223	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5770	2.4.1	9
5775	2.3.2.5	9
5779	3.6.1.17	9
5782	3.6.1.3	9
5792	3.1.3.2	9
5792	3.1.3.2	9
5799	2.7.11.1	9
5809	2.4.1.119	9
5812	3.6.1.3	9
5812	3.6.3.44	9
5821	3.6.3.14	9
5829	2.7.4.8	9
5829	2.7.4.12	9
5829	2.7.11.1	9
5829	2.7.11.17	9
5835	1.6.99.3	9
5839	3.6.1.3	9
5847	2.4.2.3	9
5848	2.7.11.1	9
5848	2.7.11.16	9
5851	3.5.1.98	9
5852	1.13.11.5	9
5856	2.4.1.17	9
5856	2.4.1.17	9
5856	2.4.1.17	9
5856	2.4.1.17	9
5856	2.4.1.17	9
5856	2.4.1.17	9
5856	2.4.1.135	9
5864	3.6.1.3	9
5874	3.1.3.16	9
5877	1.2.1.27	9
5882	3.4.22.15	9
5889	3.6.5	9
5889	3.6.5.1	9
5894	1.8.1.9	9
5895	3.6.1.3	9
5904	2.7.11.1	9
5911	5.2.1.8	9
5917	1.14.17.1	9
5923	3.4.24.57	9
5924	1.4.3.4	9
5924	1.4.3.4	9
5940	1.2.4.1	9
5945	3.6.1.15	9
5952	2.7.1.30	9
5961	1.6.5.3	9
5961	1.6.5	9
5961	1.6.99.3	9
5976	2.7.1.3	9
5977	3.4.21.4	9
5978	3.6.5	9
5978	3.6.5.1	9
5979	3.6.1.3	9
5980	4.6.1.2	9
5981	2.1.1.43	9
5984	1.1.1.34	9
5984	3.2.1.21	9
5984	3.2.1.21	9
5984	3.2.1.21	9
5984	3.2.1.21	9
5984	3.2.1.21	9
5984	1.1.1.88	9
5988	1.1.99.5	9
5988	1.1.99.5	9
5988	1.1.99.5	9
5988	1.1.99.5	9
5996	4.1.2.5	9
5996	4.1.2.5	9
5996	4.1.2.5	9
6001	3.6.1.3	9
6008	6.3.1.2	9
6012	2.7.11.1	9
6014	2.7.11.1	9
6019	6.5.1.1	9
6025	3.6.1.3	9
6027	2.7.11.1	9
6027	2.7.11.16	9
6031	3.6.1.3	9
6041	3.6.1.3	9
6042	3.6.1.3	9
6044	3.6.1.15	9
6056	2.3.1.48	9
6067	1.1.5.2	9
6068	3.6.1.3	9
6084	2.4.1.17	9
6084	2.4.1.17	9
6084	2.4.1.17	9
6084	2.4.1.17	9
6084	2.4.1.17	9
6084	2.4.1.17	9
6085	3.4.24.59	9
6090	3.1.4.17	9
6094	3.4.21.4	9
6098	3.1.26.3	9
6101	2.5.1.18	9
6101	2.5.1.18	9
6119	3.1.6.12	9
6129	1.11.1.12	9
6129	1.11.1.7	9
6129	1.11.1.9	9
6129	1.11.1.7	9
6132	1.5.1.7	9
6135	3.4.11.1	9
6136	3.6.5	9
6136	3.6.5.1	9
6139	3.6.1.3	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6140	2.3.1.41	9
6151	4.1.3.4	9
6152	1.14.18.1	9
6156	3.6.1.3	9
6157	4.6.1.1	9
6160	2.3.3.1	9
6167	3.1.3.4	9
6173	6.3.2.25	9
6174	3.6.1.3	9
6176	3.6.1.3	9
6177	3.1.1.4	9
6177	3.1.1.4	9
6178	2.3.1.48	9
6186	3.5.4.5	9
6186	3.5.4.5	9
6189	6.3.2.19	9
6191	2.3.1.26	9
6191	2.3.1.20	9
6192	3.6.1.3	9
6200	2.7.8.13	9
6200	2.7.8.13	9
6200	2.7.8.13	9
6206	2.7.4.3	9
6206	3.1.27.9	9
6211	3.6.4.4	9
6217	2.7.7.6	9
6218	1.14.11.2	9
6219	3.1.3.18	9
6226	2.7.11.1	9
6226	2.7.11.17	9
6228	3.4.15.1	9
6229	3.1.1.3	9
6229	3.1.1.32	9
6234	2.7.11.19	9
6258	2.7.7.49	9
6278	3.1.1.3	9
6278	3.1.1.32	9
6280	3.6.1.42	9
6280	3.6.1.15	9
6280	3.6.1.6	9
6285	2.7.1.68	9
6285	2.7.1.150	9
6287	3.1.1.1	9
6290	3.6.5	9
6290	3.6.5.1	9
6296	3.6.5	9
6296	3.6.5.1	9
6297	2.7.7.49	9
6304	2.1.1.126	9
6305	3.1.4.3	9
6305	4.6.1.14	9
6307	2.7.7.6	9
6315	6.1.1.19	9
6320	3.1.26.5	9
6324	1.14.16.2	9
6325	2.3.1.97	9
6331	1.1.1.1	9
6331	1.1.1.1	9
6331	1.1.1.1	9
6331	1.1.1.1	9
